CAR,STEP,TIME,LEADER_AND_DISTANCE,DRIVING_DISTANCE,WIFI_SIGNAL_STRENGTH,MESH_SIGNAL_STRENGTH,DATAGRAM_COUNT,BYTES_COUNT,WIFI_DATAGRAM,MESH_DATAGRAM
car2,79,7.9,"('obs', 44.376821507621145)",44.22317849237886,-67.0,,0,0,[],[]
car2,80,8.0,"(None, None)",45.62661419085463,-66.0,,0,0,[],[]
car2,81,8.1,"(None, None)",47.03004988933041,-66.0,,0,0,[],[]
car2,82,8.2,"(None, None)",48.43348558780618,-65.0,,0,0,[],[]
car2,83,8.3,"(None, None)",49.83692128628195,-65.0,,0,0,[],[]
car2,84,8.4,"(None, None)",51.240356984757724,-64.0,,0,0,[],[]
car2,85,8.5,"(None, None)",52.6437926832335,-64.0,,0,0,[],[]
car2,86,8.6,"(None, None)",54.047228381709274,-64.0,,0,0,[],[]
car2,87,8.7,"(None, None)",55.43414767216654,-63.0,,0,0,[],[]
car2,88,8.8,"(None, None)",56.78639398036238,-63.0,,0,0,[],[]
car2,89,8.9,"(None, None)",58.10402490394283,-62.0,,0,0,[],[]
car2,90,9.0,"(None, None)",59.38731372226012,-62.0,,0,0,[],[]
car2,91,9.1,"(None, None)",60.63654848652336,-62.0,,0,0,[],[]
car2,92,9.2,"(None, None)",61.85202014904976,-61.0,,0,0,[],[]
car2,93,9.3,"(None, None)",63.03374181157615,-61.0,,0,0,[],[]
car2,94,9.4,"(None, None)",64.18203490267398,-60.0,,0,0,[],[]
car2,95,9.5,"(None, None)",65.29723975847769,-60.0,,0,0,[],[]
car2,96,9.6,"(None, None)",66.37964447146364,-60.0,,1,453,"[""b'03:51:39.296193 IP 192.168.1.2.44383 > 192.168.1.255.9090: UDP, length 453\\nE....]@.@..\\\\........._#.....{'header': {'from_car_id': 'car1', 'proto_type': 'DENM', 'proto_version': 0, 'message_id': 13, 'generated_time': 9.6}, 'body': {'management': {'station_id': 0, 'sequence_id': 0, 'data_version': 0, 'expirity_time': 0, 'frequency': 0, 'reliablity': 100, 'is_negation': false}, 'situation': {'cause': 0, 'subcause': 0, 'severity': 2}, 'location': {'lane': 0, 'position': [96.7988091554733, -1.6, 0], 'elevation': 0, 'trace_id': 0, 'way_point': [0, 0, 0]}}}\\n'""]",[]
car2,97,9.7,"(None, None)",67.42932191172231,-59.0,,1,454,"[""b'03:51:39.949676 IP 192.168.1.2.44383 > 192.168.1.255.9090: UDP, length 454\\nE.....@.@............_#....\\t{'header': {'from_car_id': 'car1', 'proto_type': 'DENM', 'proto_version': 0, 'message_id': 14, 'generated_time': 9.7}, 'body': {'management': {'station_id': 0, 'sequence_id': 0, 'data_version': 0, 'expirity_time': 0, 'frequency': 0, 'reliablity': 100, 'is_negation': false}, 'situation': {'cause': 0, 'subcause': 0, 'severity': 2}, 'location': {'lane': 0, 'position': [98.10211602559492, -1.6, 0], 'elevation': 0, 'trace_id': 0, 'way_point': [0, 0, 0]}}}\\n'""]",[]
car2,98,9.8,"('car1', 18.458767293735566)",68.44665560198099,-59.0,,1,454,"[""b'03:51:40.247284 IP 192.168.1.2.44383 > 192.168.1.255.9090: UDP, length 454\\nE....8@.@............_#...}.{'header': {'from_car_id': 'car1', 'proto_type': 'DENM', 'proto_version': 0, 'message_id': 15, 'generated_time': 9.8}, 'body': {'management': {'station_id': 0, 'sequence_id': 0, 'data_version': 0, 'expirity_time': 0, 'frequency': 0, 'reliablity': 100, 'is_negation': false}, 'situation': {'cause': 0, 'subcause': 0, 'severity': 2}, 'location': {'lane': 0, 'position': [99.40542289571655, -1.6, 0], 'elevation': 0, 'trace_id': 0, 'way_point': [0, 0, 0]}}}\\n'""]",[]
car2,99,9.9,"(None, None)",69.48998929223967,-57.0,,1,455,"[""b'03:51:41.098435 IP 192.168.1.2.44383 > 192.168.1.255.9090: UDP, length 455\\nE.....@.@............_#.....{'header': {'from_car_id': 'car1', 'proto_type': 'DENM', 'proto_version': 0, 'message_id': 16, 'generated_time': 9.9}, 'body': {'management': {'station_id': 0, 'sequence_id': 0, 'data_version': 0, 'expirity_time': 0, 'frequency': 0, 'reliablity': 100, 'is_negation': false}, 'situation': {'cause': 0, 'subcause': 0, 'severity': 2}, 'location': {'lane': 0, 'position': [100.60872976583819, -1.6, 0], 'elevation': 0, 'trace_id': 0, 'way_point': [0, 0, 0]}}}\\n'""]",[]
car2,100,10.0,"('car1', 18.952713653461473)",70.55932298249834,-57.0,,1,456,"[""b'03:51:41.349734 IP 192.168.1.2.44383 > 192.168.1.255.9090: UDP, length 456\\nE.....@.@............_#....z{'header': {'from_car_id': 'car1', 'proto_type': 'DENM', 'proto_version': 0, 'message_id': 17, 'generated_time': 10.0}, 'body': {'management': {'station_id': 0, 'sequence_id': 0, 'data_version': 0, 'expirity_time': 0, 'frequency': 0, 'reliablity': 100, 'is_negation': false}, 'situation': {'cause': 0, 'subcause': 0, 'severity': 2}, 'location': {'lane': 0, 'position': [101.91203663595981, -1.6, 0], 'elevation': 0, 'trace_id': 0, 'way_point': [0, 0, 0]}}}\\n'""]",[]
car2,101,10.1,"('car1', 19.16068683332442)",71.65465667275703,-57.0,,1,456,"[""b'03:51:41.751074 IP 192.168.1.2.44383 > 192.168.1.255.9090: UDP, length 456\\nE.....@.@............_#.....{'header': {'from_car_id': 'car1', 'proto_type': 'DENM', 'proto_version': 0, 'message_id': 18, 'generated_time': 10.1}, 'body': {'management': {'station_id': 0, 'sequence_id': 0, 'data_version': 0, 'expirity_time': 0, 'frequency': 0, 'reliablity': 100, 'is_negation': false}, 'situation': {'cause': 0, 'subcause': 0, 'severity': 2}, 'location': {'lane': 0, 'position': [103.21534350608144, -1.6, 0], 'elevation': 0, 'trace_id': 0, 'way_point': [0, 0, 0]}}}\\n'""]",[]
car2,102,10.2,"('car1', 19.342660013187373)",72.7759903630157,-56.0,,1,456,"[""b'03:51:42.150981 IP 192.168.1.2.44383 > 192.168.1.255.9090: UDP, length 456\\nE.....@.@............_#....}{'header': {'from_car_id': 'car1', 'proto_type': 'DENM', 'proto_version': 0, 'message_id': 19, 'generated_time': 10.2}, 'body': {'management': {'station_id': 0, 'sequence_id': 0, 'data_version': 0, 'expirity_time': 0, 'frequency': 0, 'reliablity': 100, 'is_negation': false}, 'situation': {'cause': 0, 'subcause': 0, 'severity': 2}, 'location': {'lane': 0, 'position': [104.51865037620307, -1.6, 0], 'elevation': 0, 'trace_id': 0, 'way_point': [0, 0, 0]}}}\\n'""]",[]
car2,103,10.3,"('car1', 19.498633193050324)",73.92332405327437,-56.0,,1,455,"[""b'03:51:42.501942 IP 192.168.1.2.44383 > 192.168.1.255.9090: UDP, length 455\\nE.....@.@............_#...#D{'header': {'from_car_id': 'car1', 'proto_type': 'DENM', 'proto_version': 0, 'message_id': 20, 'generated_time': 10.3}, 'body': {'management': {'station_id': 0, 'sequence_id': 0, 'data_version': 0, 'expirity_time': 0, 'frequency': 0, 'reliablity': 100, 'is_negation': false}, 'situation': {'cause': 0, 'subcause': 0, 'severity': 2}, 'location': {'lane': 0, 'position': [105.8219572463247, -1.6, 0], 'elevation': 0, 'trace_id': 0, 'way_point': [0, 0, 0]}}}\\n'""]",[]
car2,104,10.4,"('car1', 19.628606372913275)",75.09665774353306,-55.0,,2,911,"[""b'03:51:42.954975 IP 192.168.1.2.44383 > 192.168.1.255.9090: UDP, length 456\\nE....\\\\@.@..Z........._#.....{'header': {'from_car_id': 'car1', 'proto_type': 'DENM', 'proto_version': 0, 'message_id': 21, 'generated_time': 10.4}, 'body': {'management': {'station_id': 0, 'sequence_id': 0, 'data_version': 0, 'expirity_time': 0, 'frequency': 0, 'reliablity': 100, 'is_negation': false}, 'situation': {'cause': 0, 'subcause': 0, 'severity': 2}, 'location': {'lane': 0, 'position': [107.12526411644632, -1.6, 0], 'elevation': 0, 'trace_id': 0, 'way_point': [0, 0, 0]}}}\\n'"", ""b'03:51:42.979233 IP 192.168.1.3.33393 > 192.168.1.255.9090: UDP, length 455\\nE....n@.@..H.........q#...B3{'header': {'from_car_id': 'car2', 'proto_type': 'DENM', 'proto_version': 0, 'message_id': 22, 'generated_time': 10.4}, 'body': {'management': {'station_id': 0, 'sequence_id': 0, 'data_version': 0, 'expirity_time': 0, 'frequency': 0, 'reliablity': 100, 'is_negation': false}, 'situation': {'cause': 0, 'subcause': 0, 'severity': 2}, 'location': {'lane': 0, 'position': [80.09665774353306, -1.6, 0], 'elevation': 0, 'trace_id': 0, 'way_point': [0, 0, 0]}}}\\n'""]",[]
car2,105,10.5,"('car1', 19.732579552776226)",76.29599143379173,-55.0,,2,911,"[""b'03:51:43.249584 IP 192.168.1.3.33393 > 192.168.1.255.9090: UDP, length 455\\nE.....@.@............q#...F#{'header': {'from_car_id': 'car2', 'proto_type': 'DENM', 'proto_version': 0, 'message_id': 24, 'generated_time': 10.5}, 'body': {'management': {'station_id': 0, 'sequence_id': 0, 'data_version': 0, 'expirity_time': 0, 'frequency': 0, 'reliablity': 100, 'is_negation': false}, 'situation': {'cause': 0, 'subcause': 0, 'severity': 2}, 'location': {'lane': 0, 'position': [81.29599143379173, -1.6, 0], 'elevation': 0, 'trace_id': 0, 'way_point': [0, 0, 0]}}}\\n'"", ""b'03:51:43.251909 IP 192.168.1.2.44383 > 192.168.1.255.9090: UDP, length 456\\nE.....@.@............_#....v{'header': {'from_car_id': 'car1', 'proto_type': 'DENM', 'proto_version': 0, 'message_id': 23, 'generated_time': 10.5}, 'body': {'management': {'station_id': 0, 'sequence_id': 0, 'data_version': 0, 'expirity_time': 0, 'frequency': 0, 'reliablity': 100, 'is_negation': false}, 'situation': {'cause': 0, 'subcause': 0, 'severity': 2}, 'location': {'lane': 0, 'position': [108.42857098656795, -1.6, 0], 'elevation': 0, 'trace_id': 0, 'way_point': [0, 0, 0]}}}\\n'""]",[]
