CAR,STEP,TIME,LEADER_AND_DISTANCE,DRIVING_DISTANCE,WIFI_SIGNAL_STRENGTH,MESH_SIGNAL_STRENGTH,DATAGRAM_COUNT,WIFI_DATAGRAM,MESH_DATAGRAM
car2,59,5.9,"(None, None)",None,-60,,1,[],"[""b'21:47:47.915685 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 453\\nE....Q@.@.)i.........U#....l{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 118, 'generated_time': 5.9}, 'body': {'station_id': 0.33893433692258546, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,60,6.0,"(None, None)",None,-60,,1,[],"[""b'21:47:48.014271 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE....Y@.@.)b.........U#...0?{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 120, 'generated_time': 6.0}, 'body': {'station_id': 0.3377705845062746, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,61,6.1,"(None, None)",None,-60,,1,[],"[""b'21:47:48.114759 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE....\\\\@.@.)_.........U#...$H{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 122, 'generated_time': 6.1}, 'body': {'station_id': 0.6155664128937632, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,62,6.2,"(None, None)",None,-60,,1,[],"[""b'21:47:48.214279 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE....]@.@.)^.........U#...'M{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 124, 'generated_time': 6.2}, 'body': {'station_id': 0.3576913255317353, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,63,6.3,"(None, None)",None,-60,,1,[],"[""b'21:47:48.313805 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 451\\nE....j@.@.)R.........U#.....{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 126, 'generated_time': 6.3}, 'body': {'station_id': 0.537518107594437, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,64,6.4,"(None, None)",None,-60,,1,[],"[""b'21:47:48.414179 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE....z@.@.)A.........U#...!M{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 128, 'generated_time': 6.4}, 'body': {'station_id': 0.3072722438826432, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,65,6.5,"(None, None)",None,-60,,1,[],"[""b'21:47:48.513884 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 453\\nE....}@.@.)=.........U#.....{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 130, 'generated_time': 6.5}, 'body': {'station_id': 0.04027391817082393, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,66,6.6,"(None, None)",None,-60,,1,[],"[""b'21:47:48.615137 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE.....@.@.)6.........U#...%D{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 132, 'generated_time': 6.6}, 'body': {'station_id': 0.6075238142299436, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,67,6.7,"(None, None)",None,-60,,1,[],"[""b'21:47:48.714000 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE.....@.@.)(.........U#...-@{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 134, 'generated_time': 6.7}, 'body': {'station_id': 0.4890580612653034, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,68,6.8,"(None, None)",None,-60,,1,[],"[""b'21:47:48.816155 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 453\\nE.....@.@.)%.........U#....g{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 136, 'generated_time': 6.8}, 'body': {'station_id': 0.48952418129920594, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,69,6.9,"(None, None)",None,-60,,1,[],"[""b'21:47:48.927234 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE.....@.@.)..........U#... 2{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 138, 'generated_time': 6.9}, 'body': {'station_id': 0.7492485632368918, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,70,7.0,"(None, None)",None,-60,,1,[],"[""b'21:47:49.018092 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE.....@.@.(..........U#...,;{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 140, 'generated_time': 7.0}, 'body': {'station_id': 0.7998142481683207, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,71,7.1,"(None, None)",None,-60,,1,[],"[""b'21:47:49.119662 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE.....@.@.(..........U#....@{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 142, 'generated_time': 7.1}, 'body': {'station_id': 0.9459843414431613, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,72,7.2,"(None, None)",None,-60,,1,[],"[""b'21:47:49.219425 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE.....@.@.(..........U#...%?{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 144, 'generated_time': 7.2}, 'body': {'station_id': 0.5089382049975034, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,73,7.3,"(None, None)",None,-60,,1,[],"[""b'21:47:49.319481 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 453\\nE.....@.@.(..........U#....y{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 146, 'generated_time': 7.3}, 'body': {'station_id': 0.41901947897163805, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,74,7.4,"(None, None)",None,-60,,1,[],"[""b'21:47:49.418210 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE.....@.@.(..........U#...)8{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 148, 'generated_time': 7.4}, 'body': {'station_id': 0.6237059816870146, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,75,7.5,"(None, None)",None,-60,,1,[],"[""b'21:47:49.518410 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE.....@.@.(..........U#.../P{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 150, 'generated_time': 7.5}, 'body': {'station_id': 0.8241105250661233, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,76,7.6,"(None, None)",None,-60,,1,[],"[""b'21:47:49.618917 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 451\\nE....3@.@.(..........U#.....{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 152, 'generated_time': 7.6}, 'body': {'station_id': 0.867485545382837, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,77,7.7,"(None, None)",None,-60,,1,[],"[""b'21:47:49.718499 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 453\\nE....7@.@.(..........U#....u{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 154, 'generated_time': 7.7}, 'body': {'station_id': 0.49200892004781127, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,78,7.8,"(None, None)",None,-60,,1,[],"[""b'21:47:49.818939 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE....@@.@.({.........U#....D{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 156, 'generated_time': 7.8}, 'body': {'station_id': 0.7353629663720591, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,79,7.9,"(None, None)",None,-60,,1,[],"[""b'21:47:49.918294 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE....R@.@.(i.........U#...#C{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 158, 'generated_time': 7.9}, 'body': {'station_id': 0.7030075980526136, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,80,8.0,"(None, None)",None,-60,,1,[],"[""b'21:47:50.018317 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 453\\nE....`@.@.(Z.........U#....|{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 160, 'generated_time': 8.0}, 'body': {'station_id': 0.15333760750215708, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,81,8.1,"(None, None)",None,-60,,1,[],"[""b'21:47:50.118749 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 453\\nE....l@.@.(N.........U#....a{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 162, 'generated_time': 8.1}, 'body': {'station_id': 0.24275642290908783, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,82,8.2,"(None, None)",None,-60,,1,[],"[""b'21:47:50.220307 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE....y@.@.(B.........U#...%5{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 164, 'generated_time': 8.2}, 'body': {'station_id': 0.8809934989028123, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,83,8.3,"(None, None)",None,-60,,1,[],"[""b'21:47:50.319134 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE.....@.@.(3.........U#....={'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 166, 'generated_time': 8.3}, 'body': {'station_id': 0.5892128338819576, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,84,8.4,"(None, None)",None,-60,,1,[],"[""b'21:47:50.419510 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 453\\nE.....@.@.(..........U#....p{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 168, 'generated_time': 8.4}, 'body': {'station_id': 0.04061907505063367, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,85,8.5,"(None, None)",None,-60,,1,[],"[""b'21:47:50.518804 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE.....@.@.(..........U#...*I{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 170, 'generated_time': 8.5}, 'body': {'station_id': 0.6111933162420199, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,86,8.6,"(None, None)",None,-60,,1,[],"[""b'21:47:50.618884 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 453\\nE.....@.@.(..........U#....k{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 172, 'generated_time': 8.6}, 'body': {'station_id': 0.12782861655941835, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,87,8.7,"(None, None)",None,-60,,1,[],"[""b'21:47:50.718956 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE.....@.@.\\'..........U#...98{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 174, 'generated_time': 8.7}, 'body': {'station_id': 0.6708003345021852, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,88,8.8,"(None, None)",None,-60,,1,[],"[""b'21:47:50.819402 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 453\\nE.....@.@.\\'..........U#....p{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 176, 'generated_time': 8.8}, 'body': {'station_id': 0.21674242046931147, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,89,8.9,"(None, None)",None,-60,,1,[],"[""b'21:47:50.921806 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE.....@.@.\\'..........U#...+7{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 178, 'generated_time': 8.9}, 'body': {'station_id': 0.8891042890071105, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,90,9.0,"(None, None)",None,-60,,1,[],"[""b'21:47:51.026280 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 453\\nE.....@.@.\\'..........U#....c{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 180, 'generated_time': 9.0}, 'body': {'station_id': 0.29685271373409894, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,91,9.1,"(None, None)",None,-60,,1,[],"[""b'21:47:51.120939 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE....\\t@.@.\\'..........U#...)){'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 182, 'generated_time': 9.1}, 'body': {'station_id': 0.9978386801596714, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,92,9.2,"(None, None)",None,-60,,1,[],"[""b'21:47:51.225364 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE.... @.@.\\'..........U#... I{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 184, 'generated_time': 9.2}, 'body': {'station_id': 0.2467644240907262, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,93,9.3,"(None, None)",None,-60,,1,[],"[""b'21:47:51.321152 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE....3@.@.\\'..........U#...!2{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 186, 'generated_time': 9.3}, 'body': {'station_id': 0.4093960438398756, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,94,9.4,"(None, None)",None,-60,,1,[],"[""b'21:47:51.423344 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 453\\nE....L@.@.\\'n.........U#....t{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 188, 'generated_time': 9.4}, 'body': {'station_id': 0.24401332071711945, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,95,9.5,"(None, None)",None,-60,,1,[],"[""b'21:47:51.520797 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 453\\nE....b@.@.\\'X.........U#....l{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 190, 'generated_time': 9.5}, 'body': {'station_id': 0.32514888145210097, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,96,9.6,"(None, None)",None,-60,,1,[],"[""b'21:47:51.621223 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE....q@.@.\\'J.........U#...-/{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 192, 'generated_time': 9.6}, 'body': {'station_id': 0.7058684127594603, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,97,9.7,"(None, None)",None,-60,,1,[],"[""b'21:47:51.720822 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE.....@.@.\\'3.........U#...\\'0{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 194, 'generated_time': 9.7}, 'body': {'station_id': 0.7678032122467688, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,98,9.8,"(None, None)",None,-60,,1,[],"[""b'21:47:51.821505 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE.....@.@.\\'-.........U#...'7{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 196, 'generated_time': 9.8}, 'body': {'station_id': 0.6072423325178994, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,99,9.9,"(None, None)",None,-60,,1,[],"[""b'21:47:51.922162 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 452\\nE.....@.@.\\''.........U#...!C{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 198, 'generated_time': 9.9}, 'body': {'station_id': 0.4181019714804154, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,100,10.0,"(None, None)",None,-60,,1,[],"[""b'21:47:52.021123 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 454\\nE.....@.@.\\'..........U#....6{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 200, 'generated_time': 10.0}, 'body': {'station_id': 0.10176082288958488, 'leader': null, 'speed': -1073741824.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': -1073741824, 'position': [-1073741824.0, -1073741824.0, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,101,10.1,"(None, None)",None,-60,,1,[],"[""b'21:47:52.121896 IP 192.168.0.2.60757 > 192.168.0.255.9090: UDP, length 414\\nE.....@.@.\\'2.........U#... #{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 202, 'generated_time': 10.1}, 'body': {'station_id': 0.8877847277876385, 'leader': null, 'speed': 0.0, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 0, 'position': [5.1, -4.8, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
car2,102,10.2,"(None, None)",0.0259999999999998,-60,,1,[],"[""b'E.....@.@.\\'\\n.........U#.....{'header': {'from_car_id': 'car2', 'proto_type': 'CAM', 'proto_version': 0, 'message_id': 204, 'generated_time': 10.2}, 'body': {'station_id': 0.10277867163824939, 'leader': null, 'speed': 0.26, 'station_characteristics': {'mobile_its_station': false, 'private_its_station': false, 'physical_relevant_its_station': false}, 'reference_position': {'lane': 1, 'position': [5.1259999999999994, -1.6, 0], 'elevation': 0, 'heading': 0}}}\\n'""]"
