STEP,TIME,DRIVING_DISTANCE,LEADER_AND_DISTANCE,WIFI_STRENGTH,CAM_COUNT,DENM_COUNT,CAM_BYTES,DENM_BYTES
176,17.6,121.53912671401373,"(None, None)",0,0,0,0,0
177,17.7,122.84243358413536,"(None, None)",0,0,0,0,0
178,17.8,124.14574045425698,"(None, None)",0,0,0,0,0
179,17.9,125.44904732437861,"(None, None)",0,0,0,0,0
180,18.0,126.75235419450024,"(None, None)",0,0,0,0,0
181,18.1,128.05566106462186,"(None, None)",0,0,0,0,0
182,18.2,129.3589679347435,"(None, None)",0,0,0,0,0
183,18.3,130.66227480486512,"(None, None)",0,0,0,0,0
184,18.4,131.96558167498677,"(None, None)",0,0,0,0,0
185,18.5,133.26888854510838,"(None, None)",0,0,0,0,0
186,18.6,134.57219541523003,"(None, None)",0,0,0,0,0
187,18.7,135.87550228535164,"(None, None)",0,0,0,0,0
188,18.8,137.1788091554733,"(None, None)",0,0,0,0,0
189,18.9,138.4821160255949,"(None, None)",0,0,0,0,0
190,19.0,139.78542289571655,"(None, None)",0,0,0,0,0
191,19.1,141.08872976583817,"(None, None)",0,0,0,0,0
192,19.2,142.3920366359598,"(None, None)",0,0,0,0,0
193,19.3,143.69534350608143,"(None, None)",0,0,0,0,0
194,19.4,144.99865037620307,"(None, None)",0,0,0,0,0
195,19.5,146.3019572463247,"(None, None)",0,0,0,0,0
196,19.6,147.6052641164463,"(None, None)",0,0,0,0,0
197,19.7,148.90857098656795,"(None, None)",0,0,0,0,0
198,19.8,150.21187785668957,"(None, None)",0,0,0,0,0
199,19.9,151.5151847268112,"(None, None)",0,0,0,0,0
200,20.0,152.81849159693283,"(None, None)",0,0,0,0,0
201,20.1,154.12179846705445,"(None, None)",0,0,0,0,0
202,20.2,155.4251053371761,"(None, None)",0,0,0,0,0
203,20.3,156.7284122072977,"(None, None)",0,0,0,0,0
204,20.4,158.03171907741933,"(None, None)",0,0,0,0,0
205,20.5,159.33502594754097,"(None, None)",0,0,0,0,0
206,20.6,160.6383328176626,"(None, None)",0,0,0,0,0
207,20.7,161.94163968778423,"(None, None)",0,0,0,0,0
208,20.8,163.24494655790585,"(None, None)",0,0,0,0,0
209,20.9,164.54825342802746,"(None, None)",0,0,0,0,0
210,21.0,165.8515602981491,"(None, None)",0,0,0,0,0
211,21.1,167.15486716827073,"(None, None)",0,0,0,0,0
212,21.2,168.45817403839237,"(None, None)",0,0,0,0,0
213,21.3,169.761480908514,"(None, None)",0,0,0,0,0
214,21.4,171.0647877786356,"(None, None)",0,0,0,0,0
215,21.5,172.36809464875725,"(None, None)",0,0,0,0,0
216,21.6,173.67140151887887,"(None, None)",0,0,0,0,0
217,21.7,174.97470838900048,"(None, None)",0,0,0,0,0
218,21.8,176.27801525912213,"(None, None)",0,0,0,0,0
219,21.9,177.58132212924374,"(None, None)",0,0,0,0,0
220,22.0,178.8846289993654,"(None, None)",0,0,0,0,0
221,22.1,180.187935869487,"(None, None)",0,0,0,0,0
222,22.2,181.49124273960865,"(None, None)",0,0,0,0,0
223,22.3,182.79454960973027,"(None, None)",0,0,0,0,0
224,22.4,184.0978564798519,"(None, None)",0,0,0,0,0
225,22.5,185.40116334997353,"(None, None)",0,0,0,0,0
226,22.6,186.70447022009517,"(None, None)",0,0,0,0,0
227,22.7,188.0077770902168,"(None, None)",0,0,0,0,0
228,22.8,189.31108396033844,"(None, None)",0,0,0,0,0
229,22.9,190.61439083046005,"(None, None)",0,0,0,0,0
230,23.0,191.9176977005817,"(None, None)",0,0,0,0,0
231,23.1,193.22100457070331,"(None, None)",0,0,0,0,0
232,23.2,194.52431144082496,"(None, None)",0,0,0,0,0
