FROM,BYTES,PROTOCOL,ID,GEN_TIME,REC_TIME,BODY
car1,432,CAM,124,4.2,4.3,"{'station_id': 0.4710340623250492, 'leader': 'car2', 'speed': 10.659999999999993, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-47.514, -1.6, 0], 'elevation': 0, 'heading': 0}}"
gneJ1,439,DENM,126,4.2,4.3,"{'management': {'station_id': 0, 'sequence_id': 0, 'data_version': 0, 'expirity_time': 0, 'frequency': 0, 'reliablity': 100, 'is_negation': False}, 'situation': {'cause': 1, 'subcause': 0, 'severity': 2}, 'location': {'lane': 'None', 'position': [0, 0, 0], 'elevation': 0, 'trace_id': 0, 'way_point': (0, 0, 0)}}"
car1,443,CAM,127,4.3,4.4,"{'station_id': 0.3839465544991877, 'leader': 'car2', 'speed': 10.919999999999993, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-46.422000000000004, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,431,CAM,129,4.4,4.5,"{'station_id': 0.9051925213136889, 'leader': 'car2', 'speed': 11.179999999999993, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-45.304, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,443,CAM,131,4.5,4.6,"{'station_id': 0.32404666607839894, 'leader': 'car2', 'speed': 11.439999999999992, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-44.16000000000001, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,444,CAM,133,4.6,4.7,"{'station_id': 0.5285738160207264, 'leader': 'car2', 'speed': 11.699999999999992, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-42.99000000000001, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,443,CAM,135,4.7,4.8,"{'station_id': 0.5276976104317881, 'leader': 'car2', 'speed': 11.959999999999992, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-41.79400000000001, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,443,CAM,137,4.8,4.9,"{'station_id': 0.12625192560405385, 'leader': 'car2', 'speed': 12.219999999999992, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-40.57200000000001, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,443,CAM,139,4.9,5.0,"{'station_id': 0.011373522708662653, 'leader': 'car2', 'speed': 12.479999999999992, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-39.32400000000001, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,442,CAM,141,5.0,5.1,"{'station_id': 0.13481190599116577, 'leader': 'car2', 'speed': 12.739999999999991, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-38.05000000000001, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,443,CAM,143,5.1,5.2,"{'station_id': 0.9643549445558572, 'leader': 'car2', 'speed': 12.999999999999991, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-36.750000000000014, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,145,5.2,5.3,"{'station_id': 0.6619791513351119, 'leader': None, 'speed': 13.259999999999991, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-35.424000000000014, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,439,CAM,147,5.3,5.4,"{'station_id': 0.03458291055485674, 'leader': None, 'speed': 13.51999999999999, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-34.07200000000002, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,438,CAM,149,5.4,5.5,"{'station_id': 0.7787869431673149, 'leader': None, 'speed': 13.77999999999999, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-32.69400000000002, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,439,CAM,151,5.5,5.6,"{'station_id': 0.08028709446009996, 'leader': None, 'speed': 14.03999999999999, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-31.29000000000002, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,443,CAM,153,5.6,5.7,"{'station_id': 0.0013591315608515453, 'leader': None, 'speed': 14.190312500000006, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-29.870968750000017, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,155,5.7,5.8,"{'station_id': 0.1864256750512101, 'leader': None, 'speed': 13.740312500000003, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-28.496937500000016, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,157,5.8,5.9,"{'station_id': 0.822302856232058, 'leader': None, 'speed': 13.290312500000004, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-27.167906250000016, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,159,5.9,6.0,"{'station_id': 0.5171711133750324, 'leader': None, 'speed': 12.840312500000003, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-25.883875000000018, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,161,6.0,6.1,"{'station_id': 0.8682297854217407, 'leader': None, 'speed': 12.390312500000004, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-24.644843750000014, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,442,CAM,163,6.1,6.2,"{'station_id': 0.4073642327181445, 'leader': None, 'speed': 11.940312500000005, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-23.450812500000012, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,165,6.2,6.3,"{'station_id': 0.8049190952795237, 'leader': None, 'speed': 11.490312500000003, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-22.301781250000012, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,440,CAM,167,6.3,6.4,"{'station_id': 0.9008568061452754, 'leader': None, 'speed': 11.040312500000004, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-21.19775000000002, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,440,CAM,169,6.4,6.5,"{'station_id': 0.5395298553420697, 'leader': None, 'speed': 11.300312500000004, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-20.06771875000001, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,442,CAM,171,6.5,6.6,"{'station_id': 0.8835977017968117, 'leader': None, 'speed': 11.560312500000004, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-18.911687500000014, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,173,6.6,6.7,"{'station_id': 0.9435986184315528, 'leader': None, 'speed': 11.820312500000004, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-17.729656250000005, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,175,6.7,6.8,"{'station_id': 0.3151121792305178, 'leader': None, 'speed': 11.908761574074077, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-16.538780092592603, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,177,6.8,6.9,"{'station_id': 0.7447844850605012, 'leader': None, 'speed': 11.458761574074078, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-15.392903935185196, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,440,CAM,179,6.9,7.0,"{'station_id': 0.17307063156433578, 'leader': None, 'speed': 11.008761574074077, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-14.29202777777779, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,440,CAM,181,7.0,7.1,"{'station_id': 0.22589816240817795, 'leader': None, 'speed': 10.558761574074078, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-13.236151620370379, -1.6, 0], 'elevation': 0, 'heading': 0}}"
