FROM,BYTES,PROTOCOL,ID,GEN_TIME,REC_TIME,BODY
car2,440,CAM,144,5.1,5.2,"{'station_id': 0.3509381837717649, 'leader': None, 'speed': 12.999999999999991, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [36.750000000000014, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,145,5.2,5.3,"{'station_id': 0.6969390661128364, 'leader': None, 'speed': 13.259999999999991, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-35.424000000000014, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,441,CAM,146,5.2,5.3,"{'station_id': 0.4051153104949219, 'leader': 'car1', 'speed': 13.033068701216276, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [35.44669312987838, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,439,CAM,147,5.3,5.4,"{'station_id': 0.31574525021994415, 'leader': None, 'speed': 13.51999999999999, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-34.07200000000002, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,148,5.3,5.4,"{'station_id': 0.975684075158377, 'leader': 'car1', 'speed': 13.033068701216276, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [34.14338625975675, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,438,CAM,149,5.4,5.5,"{'station_id': 0.16690386620295006, 'leader': None, 'speed': 13.77999999999999, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-32.69400000000002, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,441,CAM,150,5.4,5.5,"{'station_id': 0.9216062619074835, 'leader': 'car1', 'speed': 13.033068701216276, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [32.84007938963512, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,439,CAM,151,5.5,5.6,"{'station_id': 0.6680548315524969, 'leader': None, 'speed': 14.03999999999999, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-31.29000000000002, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,152,5.5,5.6,"{'station_id': 0.7547851291139622, 'leader': 'car1', 'speed': 13.033068701216276, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [31.53677251951349, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,443,CAM,153,5.6,5.7,"{'station_id': 0.14041785700819764, 'leader': None, 'speed': 14.190312500000006, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-29.870968750000017, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,154,5.6,5.7,"{'station_id': 0.15268511451597155, 'leader': 'car1', 'speed': 13.033068701216276, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [30.23346564939186, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,155,5.7,5.8,"{'station_id': 0.9588643889062921, 'leader': None, 'speed': 13.740312500000003, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-28.496937500000016, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,156,5.7,5.8,"{'station_id': 0.23854527824608684, 'leader': 'car1', 'speed': 13.033068701216276, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [28.93015877927023, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,157,5.8,5.9,"{'station_id': 0.8906258908819366, 'leader': None, 'speed': 13.290312500000004, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-27.167906250000016, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,439,CAM,158,5.8,5.9,"{'station_id': 0.21102968489925922, 'leader': 'car1', 'speed': 13.033068701216276, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [27.6268519091486, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,159,5.9,6.0,"{'station_id': 0.9496631066691245, 'leader': None, 'speed': 12.840312500000003, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-25.883875000000018, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,441,CAM,160,5.9,6.0,"{'station_id': 0.5735991899301416, 'leader': 'car1', 'speed': 12.998569623844341, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [26.326994946764167, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,161,6.0,6.1,"{'station_id': 0.8000104628803679, 'leader': None, 'speed': 12.390312500000004, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-24.644843750000014, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,162,6.0,6.1,"{'station_id': 0.4271810555989469, 'leader': 'car1', 'speed': 12.548569623844344, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [25.07213798437973, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,442,CAM,163,6.1,6.2,"{'station_id': 0.4016139439795863, 'leader': None, 'speed': 11.940312500000005, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-23.450812500000012, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,441,CAM,164,6.1,6.2,"{'station_id': 0.44454693577066307, 'leader': 'car1', 'speed': 12.098569623844345, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [23.862281021995294, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,441,CAM,165,6.2,6.3,"{'station_id': 0.8926319815172103, 'leader': None, 'speed': 11.490312500000003, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-22.301781250000012, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,166,6.2,6.3,"{'station_id': 0.8317899447378683, 'leader': 'car1', 'speed': 11.648569623844343, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [22.69742405961086, 1.6, 0], 'elevation': 0, 'heading': 0}}"
