FROM,BYTES,PROTOCOL,ID,GEN_TIME,REC_TIME,BODY
car2,427,CAM,125,4.2,4.3,"{'station_id': 0.25704873505117243, 'leader': None, 'speed': 10.659999999999993, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [47.514, 1.6, 0], 'elevation': 0, 'heading': 0}}"
gneJ1,439,DENM,126,4.2,4.3,"{'management': {'station_id': 0, 'sequence_id': 0, 'data_version': 0, 'expirity_time': 0, 'frequency': 0, 'reliablity': 100, 'is_negation': False}, 'situation': {'cause': 1, 'subcause': 0, 'severity': 2}, 'location': {'lane': 'None', 'position': [0, 0, 0], 'elevation': 0, 'trace_id': 0, 'way_point': (0, 0, 0)}}"
car2,439,CAM,128,4.3,4.4,"{'station_id': 0.4674166651871544, 'leader': None, 'speed': 10.919999999999993, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [46.422000000000004, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,426,CAM,130,4.4,4.5,"{'station_id': 0.013074249525779624, 'leader': None, 'speed': 11.179999999999993, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [45.304, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,438,CAM,132,4.5,4.6,"{'station_id': 0.9473118753738663, 'leader': None, 'speed': 11.439999999999992, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [44.16000000000001, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,439,CAM,134,4.6,4.7,"{'station_id': 0.9295306794144867, 'leader': None, 'speed': 11.699999999999992, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [42.99000000000001, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,438,CAM,136,4.7,4.8,"{'station_id': 0.9442990735811956, 'leader': None, 'speed': 11.959999999999992, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [41.79400000000001, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,439,CAM,138,4.8,4.9,"{'station_id': 0.07034828531803439, 'leader': None, 'speed': 12.219999999999992, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [40.57200000000001, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,438,CAM,140,4.9,5.0,"{'station_id': 0.3498038027056293, 'leader': None, 'speed': 12.479999999999992, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [39.32400000000001, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,438,CAM,142,5.0,5.1,"{'station_id': 0.31072344953897046, 'leader': None, 'speed': 12.739999999999991, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [38.05000000000001, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,144,5.1,5.2,"{'station_id': 0.8194614018586854, 'leader': None, 'speed': 12.999999999999991, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [36.750000000000014, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,441,CAM,146,5.2,5.3,"{'station_id': 0.5890855771000917, 'leader': 'car1', 'speed': 13.033068701216276, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [35.44669312987838, 1.6, 0], 'elevation': 0, 'heading': 0}}"
