STEP,TIME,DRIVING_DISTANCE,LEADER_AND_DISTANCE,WIFI_STRENGTH,CAM_COUNT,DENM_COUNT,CAM_BYTES,DENM_BYTES
96,9.6,42.94,"(None, None)",-79.0,0,0,0,0
97,9.7,43.44,"(None, None)",-79.0,0,0,0,0
98,9.8,43.94,"(None, None)",-79.0,0,0,0,0
99,9.9,44.44,"(None, None)",-79.0,0,0,0,0
100,10.0,44.94,"(None, None)",-79.0,0,0,0,0
101,10.1,45.44,"(None, None)",-78.0,0,0,0,0
102,10.2,45.94,"(None, None)",-78.0,0,0,0,0
103,10.3,46.44,"(None, None)",-78.0,0,0,0,0
104,10.4,46.94,"(None, None)",-78.0,0,0,0,0
105,10.5,47.44,"(None, None)",-78.0,0,0,0,0
106,10.6,47.94,"(None, None)",-78.0,0,0,0,0
107,10.7,48.44,"(None, None)",-77.0,0,0,0,0
108,10.8,48.94,"(None, None)",-77.0,0,0,0,0
109,10.9,49.44,"(None, None)",-77.0,0,0,0,0
110,11.0,49.94,"(None, None)",-77.0,0,0,0,0
111,11.1,50.44,"(None, None)",-77.0,0,0,0,0
112,11.2,50.94,"(None, None)",-77.0,0,0,0,0
113,11.3,51.44,"(None, None)",-77.0,0,0,0,0
114,11.4,51.94,"(None, None)",-76.0,0,0,0,0
115,11.5,52.44,"(None, None)",-76.0,0,0,0,0
116,11.6,52.94,"(None, None)",-76.0,0,0,0,0
117,11.7,53.44,"(None, None)",-76.0,0,0,0,0
118,11.8,53.94,"(None, None)",-76.0,0,0,0,0
119,11.9,54.44,"(None, None)",-76.0,0,0,0,0
120,12.0,54.94,"(None, None)",-75.0,0,0,0,0
121,12.1,55.44,"(None, None)",-75.0,0,0,0,0
122,12.2,55.94,"(None, None)",-75.0,0,0,0,0
123,12.3,56.44,"(None, None)",-75.0,0,0,0,0
124,12.4,56.94,"(None, None)",-75.0,0,0,0,0
125,12.5,57.44,"(None, None)",-75.0,0,0,0,0
126,12.6,57.94,"(None, None)",-74.0,0,0,0,0
127,12.7,58.44,"(None, None)",-74.0,0,0,0,0
128,12.8,58.94,"(None, None)",-74.0,0,0,0,0
129,12.9,59.44,"(None, None)",-74.0,0,0,0,0
130,13.0,59.94,"(None, None)",-74.0,0,0,0,0
131,13.1,60.44,"(None, None)",-73.0,0,0,0,0
132,13.2,60.94,"(None, None)",-73.0,0,0,0,0
133,13.3,61.44,"(None, None)",-73.0,0,0,0,0
134,13.4,61.94,"(None, None)",-73.0,0,0,0,0
135,13.5,62.44,"(None, None)",-73.0,0,0,0,0
136,13.6,62.94,"(None, None)",-73.0,0,0,0,0
137,13.7,63.44,"(None, None)",-72.0,0,0,0,0
138,13.8,63.94,"(None, None)",-72.0,0,0,0,0
139,13.9,64.44,"(None, None)",-72.0,0,0,0,0
140,14.0,64.94,"(None, None)",-72.0,0,0,0,0
141,14.1,65.44,"(None, None)",-72.0,0,0,0,0
142,14.2,65.94,"(None, None)",-71.0,0,0,0,0
