STEP,TIME,DRIVING_DISTANCE,LEADER_AND_DISTANCE,WIFI_STRENGTH,CAM_COUNT,DENM_COUNT,CAM_BYTES,DENM_BYTES
1,0.1,None,"(None, None)",0,0,0,0,0
2,0.2,None,"(None, None)",0,0,0,0,0
3,0.3,None,"(None, None)",0,0,0,0,0
4,0.4,None,"(None, None)",0,0,0,0,0
5,0.5,None,"(None, None)",0,0,0,0,0
6,0.6,None,"(None, None)",0,0,0,0,0
7,0.7,None,"(None, None)",0,0,0,0,0
8,0.8,None,"(None, None)",0,0,0,0,0
9,0.9,None,"(None, None)",0,0,0,0,0
10,1.0,None,"(None, None)",0,0,0,0,0
11,1.1,None,"(None, None)",0,0,0,0,0
12,1.2,None,"(None, None)",0,0,0,0,0
13,1.3,None,"(None, None)",0,0,0,0,0
14,1.4,None,"(None, None)",0,0,0,0,0
15,1.5,None,"(None, None)",0,0,0,0,0
16,1.6,None,"(None, None)",0,0,0,0,0
17,1.7,None,"(None, None)",0,0,0,0,0
18,1.8,None,"(None, None)",0,0,0,0,0
19,1.9,None,"(None, None)",0,0,0,0,0
20,2.0,None,"(None, None)",0,0,0,0,0
21,2.1,None,"(None, None)",0,0,0,0,0
22,2.2,None,"(None, None)",0,0,0,0,0
23,2.3,None,"(None, None)",0,0,0,0,0
24,2.4,None,"(None, None)",0,0,0,0,0
25,2.5,None,"('car1', 0.2999999999999954)",0,0,0,0,0
26,2.6,0.0259999999999998,"('car1', 0.9239999999999959)",-89.0,0,0,0,0
27,2.7,0.0779999999999994,"('car1', 1.5479999999999965)",-89.0,0,0,0,0
28,2.8,0.1559999999999997,"('car1', 2.171999999999996)",-89.0,0,0,0,0
29,2.9,0.2599999999999998,"('car1', 2.795999999999996)",-89.0,0,0,0,0
30,3.0,0.3899999999999997,"('car1', 3.4199999999999973)",-89.0,0,0,0,0
31,3.1,0.5459999999999994,"('car1', 4.043999999999999)",-89.0,0,0,0,0
32,3.2,0.7279999999999998,"('car1', 4.667999999999999)",-89.0,0,0,0,0
33,3.3,0.9359999999999999,"('car1', 5.292)",-89.0,0,0,0,0
34,3.4,1.17,"('car1', 5.916)",-89.0,0,0,0,0
35,3.5,1.4299999999999997,"('car1', 6.540000000000001)",-89.0,0,0,0,0
36,3.6,1.7159999999999993,"('car1', 7.1640000000000015)",-89.0,0,0,0,0
37,3.7,2.0279999999999996,"('car1', 7.788)",-89.0,0,0,0,0
38,3.8,2.3659999999999997,"('car1', 8.412)",-89.0,0,0,0,0
39,3.9,2.7299999999999995,"('car1', 9.036000000000001)",-89.0,0,0,0,0
40,4.0,3.119999999999999,"('car1', 9.66)",-89.0,0,0,0,0
41,4.1,3.5359999999999996,"('car1', 10.283999999999999)",-89.0,0,0,0,0
42,4.2,3.9779999999999998,"('car1', 10.907999999999998)",-89.0,0,0,0,0
43,4.3,4.446,"('car1', 11.531999999999996)",-88.0,0,0,0,0
44,4.4,4.9399999999999995,"('car1', 12.155999999999995)",-88.0,0,0,0,0
45,4.5,5.459999999999999,"('car1', 12.779999999999994)",-88.0,0,0,0,0
46,4.6,6.0059999999999985,"('car1', 13.403999999999993)",-88.0,0,0,0,0
47,4.7,6.577999999999998,"('car1', 14.027999999999992)",-88.0,0,0,0,0
48,4.8,7.175999999999997,"('car1', 14.651999999999994)",-88.0,0,0,0,0
49,4.9,7.799999999999995,"('car1', 15.275999999999993)",-88.0,0,0,0,0
50,5.0,8.449999999999996,"('car1', 15.899999999999991)",-88.0,0,0,0,0
51,5.1,9.125999999999996,"('car1', 16.52399999999999)",-88.0,0,0,0,0
52,5.2,9.827999999999996,"('car1', 17.12530687012162)",-87.0,0,0,0,0
53,5.3,10.555999999999996,"('car1', 17.700613740243252)",-87.0,0,0,0,0
54,5.4,11.309999999999997,"('car1', 18.24992061036488)",-87.0,0,0,0,0
55,5.5,12.089999999999998,"('car1', 18.77322748048651)",-87.0,0,0,0,0
56,5.6,12.895999999999999,"('car1', 19.27053435060814)",-87.0,0,0,0,0
57,5.7,13.728,"('car1', 19.74184122072977)",-87.0,0,0,0,0
58,5.8,14.586,"('car1', 20.1871480908514)",-86.0,0,0,0,0
59,5.9,15.47,"('car1', 20.606454960973032)",-86.0,0,0,0,0
60,6.0,16.380000000000003,"('car1', 20.999761831094663)",-86.0,0,0,0,0
61,6.1,17.316000000000003,"('car1', 28.86706870121629)",-86.0,0,0,0,0
62,6.2,18.278,"('car1', 29.208375571337925)",-86.0,0,0,0,0
63,6.3,19.266,"('car1', 29.52368244145955)",-85.0,0,0,0,0
64,6.4,20.28,"('car1', 29.812989311581177)",-85.0,0,0,0,0
65,6.5,21.32,"('car1', 22.57629618170281)",-85.0,0,0,0,0
66,6.6,22.385999999999996,"('car1', 22.813603051824437)",-85.0,0,0,0,0
67,6.7,23.477999999999994,"('car1', 23.024909921946065)",-84.0,0,0,0,0
68,6.8,24.595999999999997,"('car1', 23.210216792067694)",-84.0,0,0,0,0
69,6.9,25.739999999999995,"('car1', 23.369523662189323)",-84.0,0,0,0,0
70,7.0,26.90999999999999,"('car1', 23.502830532310952)",-84.0,0,0,0,0
71,7.1,28.105999999999987,"('car1', 23.595150781460667)",-83.0,0,0,0,0
