STEP;TIME;CAR;LEADER;LEADER_DISTANCE;DRIVING_DISTANCE;TCP_DUMP_MSGS;SIGNAL_STRENGTH
65;6.5s;car1;obs;54.3367725195135;38.3632274804865;"[b'14:59:30.119933 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 126\n', b'E...Q{@.@.d...........#....-CAM::192.168.1.1::{""time"": ""5.5"", ""position"": ""(26.739999999999988, -4.8, 0)"", ""speed"": ""11.439999999999992"", ""leader"": ""obs""}\n', b'14:59:30.128154 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 125\n', b'E...4.@.@..n.........A#.....CAM::192.168.1.2::{""time"": ""5.5"", ""position"": ""(7.829999999999999, -4.8, 0)"", ""speed"": ""3.639999999999999"", ""leader"": ""car1""}\n', b'14:59:30.220384 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 126\n', b'E...Q.@.@.dy..........#....&CAM::192.168.1.1::{""time"": ""5.6"", ""position"": ""(27.909999999999986, -4.8, 0)"", ""speed"": ""11.699999999999992"", ""leader"": ""obs""}\n', b'14:59:30.227751 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 126\n', b'E...4.@.@..d.........A#...@.CAM::192.168.1.2::{""time"": ""5.6"", ""position"": ""(8.219999999999999, -4.8, 0)"", ""speed"": ""3.8999999999999986"", ""leader"": ""car1""}\n', b'14:59:30.320750 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 125\n', b'E...Q.@.@.dp..........#.....CAM::192.168.1.1::{""time"": ""5.7"", ""position"": ""(29.10599999999998, -4.8, 0)"", ""speed"": ""11.959999999999992"", ""leader"": ""obs""}\n', b'14:59:30.325179 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 113\n', b'E...4.@.@..Y.........A#..yU.CAM::192.168.1.2::{""time"": ""5.7"", ""position"": ""(8.636, -4.8, 0)"", ""speed"": ""4.159999999999998"", ""leader"": ""car1""}\n', b'14:59:30.419882 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 126\n', b'E...Q.@.@.dg..........#....;CAM::192.168.1.1::{""time"": ""5.8"", ""position"": ""(30.327999999999978, -4.8, 0)"", ""speed"": ""12.219999999999992"", ""leader"": ""obs""}\n', b'14:59:30.424523 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 113\n', b'E...4.@.@..F.........A#..yT.CAM::192.168.1.2::{""time"": ""5.8"", ""position"": ""(9.078, -4.8, 0)"", ""speed"": ""4.419999999999998"", ""leader"": ""car1""}\n', b'14:59:30.520209 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 126\n', b'E...Q.@.@.dU..........#....9CAM::192.168.1.1::{""time"": ""5.9"", ""position"": ""(31.575999999999983, -4.8, 0)"", ""speed"": ""12.479999999999992"", ""leader"": ""obs""}\n', b'14:59:30.526357 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 113\n', b'E...4.@.@..>.........A#..yN.CAM::192.168.1.2::{""time"": ""5.9"", ""position"": ""(9.546, -4.8, 0)"", ""speed"": ""4.679999999999998"", ""leader"": ""car1""}\n', b'14:59:30.619918 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 125\n', b'E...Q.@.@.dQ..........#.....CAM::192.168.1.1::{""time"": ""6.0"", ""position"": ""(32.84999999999998, -4.8, 0)"", ""speed"": ""12.739999999999991"", ""leader"": ""obs""}\n', b'14:59:30.624610 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 113\n', b'E...4.@.@..-.........A#..yd.CAM::192.168.1.2::{""time"": ""6.0"", ""position"": ""(10.04, -4.8, 0)"", ""speed"": ""4.939999999999998"", ""leader"": ""car1""}\n', b'14:59:30.723019 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 125\n', b'E...Q.@.@.d>..........#.....CAM::192.168.1.1::{""time"": ""6.1"", ""position"": ""(34.14999999999998, -4.8, 0)"", ""speed"": ""12.999999999999991"", ""leader"": ""obs""}\n', b'14:59:30.727894 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 127\n', b'E...4.@.@............A#.....CAM::192.168.1.2::{""time"": ""6.1"", ""position"": ""(10.559999999999999, -4.8, 0)"", ""speed"": ""5.1999999999999975"", ""leader"": ""car1""}\n', b'14:59:30.822930 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 125\n', b'E...Q.@.@.d7..........#...4.CAM::192.168.1.1::{""time"": ""6.2"", ""position"": ""(35.45330687012161, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:59:30.827813 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 126\n', b'E...4.@.@............A#.....CAM::192.168.1.2::{""time"": ""6.2"", ""position"": ""(11.105999999999998, -4.8, 0)"", ""speed"": ""5.459999999999997"", ""leader"": ""car1""}\n', b'14:59:30.921915 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 125\n', b'E...Q.@.@.d*..........#...0.CAM::192.168.1.1::{""time"": ""6.3"", ""position"": ""(36.75661374024324, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:59:30.926934 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 126\n', b'E...5\t@.@............A#.....CAM::192.168.1.2::{""time"": ""6.3"", ""position"": ""(11.677999999999997, -4.8, 0)"", ""speed"": ""5.719999999999997"", ""leader"": ""car1""}\n', b'14:59:31.022331 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 125\n', b'E...Q.@.@.d...........#...-.CAM::192.168.1.1::{""time"": ""6.4"", ""position"": ""(38.05992061036487, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:59:31.028377 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 126\n', b'E...5.@.@............A#...\t.CAM::192.168.1.2::{""time"": ""6.4"", ""position"": ""(12.275999999999996, -4.8, 0)"", ""speed"": ""5.979999999999997"", ""leader"": ""car1""}\n']";-69.0@car1-wlan1
65;6.5s;car2;car1;18.963227480486506;7.799999999999995;"[b'14:59:30.121406 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 125\n', b'E...4.@.@..n.........A#.....CAM::192.168.1.2::{""time"": ""5.5"", ""position"": ""(7.829999999999999, -4.8, 0)"", ""speed"": ""3.639999999999999"", ""leader"": ""car1""}\n', b'14:59:30.122383 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 126\n', b'E...Q{@.@.d...........#....-CAM::192.168.1.1::{""time"": ""5.5"", ""position"": ""(26.739999999999988, -4.8, 0)"", ""speed"": ""11.439999999999992"", ""leader"": ""obs""}\n', b'14:59:30.221859 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 126\n', b'E...4.@.@..d.........A#...@.CAM::192.168.1.2::{""time"": ""5.6"", ""position"": ""(8.219999999999999, -4.8, 0)"", ""speed"": ""3.8999999999999986"", ""leader"": ""car1""}\n', b'14:59:30.222979 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 126\n', b'E...Q.@.@.dy..........#....&CAM::192.168.1.1::{""time"": ""5.6"", ""position"": ""(27.909999999999986, -4.8, 0)"", ""speed"": ""11.699999999999992"", ""leader"": ""obs""}\n', b'14:59:30.322106 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 113\n', b'E...4.@.@..Y.........A#..yU.CAM::192.168.1.2::{""time"": ""5.7"", ""position"": ""(8.636, -4.8, 0)"", ""speed"": ""4.159999999999998"", ""leader"": ""car1""}\n', b'14:59:30.323245 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 125\n', b'E...Q.@.@.dp..........#.....CAM::192.168.1.1::{""time"": ""5.7"", ""position"": ""(29.10599999999998, -4.8, 0)"", ""speed"": ""11.959999999999992"", ""leader"": ""obs""}\n', b'14:59:30.421316 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 113\n', b'E...4.@.@..F.........A#..yT.CAM::192.168.1.2::{""time"": ""5.8"", ""position"": ""(9.078, -4.8, 0)"", ""speed"": ""4.419999999999998"", ""leader"": ""car1""}\n', b'14:59:30.422666 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 126\n', b'E...Q.@.@.dg..........#....;CAM::192.168.1.1::{""time"": ""5.8"", ""position"": ""(30.327999999999978, -4.8, 0)"", ""speed"": ""12.219999999999992"", ""leader"": ""obs""}\n', b'14:59:30.521707 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 113\n', b'E...4.@.@..>.........A#..yN.CAM::192.168.1.2::{""time"": ""5.9"", ""position"": ""(9.546, -4.8, 0)"", ""speed"": ""4.679999999999998"", ""leader"": ""car1""}\n', b'14:59:30.523567 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 126\n', b'E...Q.@.@.dU..........#....9CAM::192.168.1.1::{""time"": ""5.9"", ""position"": ""(31.575999999999983, -4.8, 0)"", ""speed"": ""12.479999999999992"", ""leader"": ""obs""}\n', b'14:59:30.621207 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 113\n', b'E...4.@.@..-.........A#..yd.CAM::192.168.1.2::{""time"": ""6.0"", ""position"": ""(10.04, -4.8, 0)"", ""speed"": ""4.939999999999998"", ""leader"": ""car1""}\n', b'14:59:30.622426 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 125\n', b'E...Q.@.@.dQ..........#.....CAM::192.168.1.1::{""time"": ""6.0"", ""position"": ""(32.84999999999998, -4.8, 0)"", ""speed"": ""12.739999999999991"", ""leader"": ""obs""}\n', b'14:59:30.724792 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 127\n', b'E...4.@.@............A#.....CAM::192.168.1.2::{""time"": ""6.1"", ""position"": ""(10.559999999999999, -4.8, 0)"", ""speed"": ""5.1999999999999975"", ""leader"": ""car1""}\n', b'14:59:30.725793 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 125\n', b'E...Q.@.@.d>..........#.....CAM::192.168.1.1::{""time"": ""6.1"", ""position"": ""(34.14999999999998, -4.8, 0)"", ""speed"": ""12.999999999999991"", ""leader"": ""obs""}\n', b'14:59:30.824482 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 126\n', b'E...4.@.@............A#.....CAM::192.168.1.2::{""time"": ""6.2"", ""position"": ""(11.105999999999998, -4.8, 0)"", ""speed"": ""5.459999999999997"", ""leader"": ""car1""}\n', b'14:59:30.825710 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 125\n', b'E...Q.@.@.d7..........#...4.CAM::192.168.1.1::{""time"": ""6.2"", ""position"": ""(35.45330687012161, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:59:30.923342 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 126\n', b'E...5\t@.@............A#.....CAM::192.168.1.2::{""time"": ""6.3"", ""position"": ""(11.677999999999997, -4.8, 0)"", ""speed"": ""5.719999999999997"", ""leader"": ""car1""}\n', b'14:59:30.924608 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 125\n', b'E...Q.@.@.d*..........#...0.CAM::192.168.1.1::{""time"": ""6.3"", ""position"": ""(36.75661374024324, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:59:31.024094 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 126\n', b'E...5.@.@............A#...\t.CAM::192.168.1.2::{""time"": ""6.4"", ""position"": ""(12.275999999999996, -4.8, 0)"", ""speed"": ""5.979999999999997"", ""leader"": ""car1""}\n', b'14:59:31.025887 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 125\n', b'E...Q.@.@.d...........#...-.CAM::192.168.1.1::{""time"": ""6.4"", ""position"": ""(38.05992061036487, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n']";-75.0@car2-wlan1
66;6.6s;car1;obs;53.03346564939187;39.66653435060813;[];-69.0@car1-wlan1
66;6.6s;car2;car1;19.616534350608134;8.449999999999996;[];-75.0@car2-wlan1
67;6.7s;car1;obs;51.73015877927024;40.96984122072976;[];-68.0@car1-wlan1
67;6.7s;car2;car1;20.243841220729767;9.125999999999996;[];-75.0@car2-wlan1
68;6.8s;car1;obs;50.42685190914861;42.27314809085139;[];-68.0@car1-wlan1
68;6.8s;car2;car1;20.845148090851396;9.827999999999996;[];-75.0@car2-wlan1
69;6.9s;car1;obs;49.12354503902698;43.576454960973024;[];-68.0@car1-wlan1
69;6.9s;car2;car1;21.42045496097303;10.555999999999996;[];-74.0@car2-wlan1
70;7.0s;car1;car3;12.744135889698688;44.879761831094655;[];-67.0@car1-wlan1
70;7.0s;car2;No leader;No leader;11.309999999999997;[];-74.0@car2-wlan1
71;7.1s;car1;car3;12.94465382964317;46.183068701216285;[];-67.0@car1-wlan1
71;7.1s;car2;car1;22.493068701216288;12.089999999999998;[];-74.0@car2-wlan1
72;7.2s;car1;car3;13.145171769587654;47.486375571337916;[];-66.0@car1-wlan1
72;7.2s;car2;car1;22.990375571337918;12.895999999999999;[];-74.0@car2-wlan1
73;7.3s;car1;car3;13.345689709532136;48.78968244145955;[];-66.0@car1-wlan1
73;7.3s;car2;car1;23.461682441459548;13.728;[];-74.0@car2-wlan1
74;7.4s;car1;car3;13.54620764947662;50.09298931158118;[];-65.0@car1-wlan1
74;7.4s;car2;No leader;No leader;14.586;[];-73.0@car2-wlan1
75;7.5s;car1;car3;13.746725589421104;51.39629618170281;"[b'14:59:31.122350 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 124\n', b'E...Q.@.@.d...........#...}.CAM::192.168.1.1::{""time"": ""6.5"", ""position"": ""(39.3632274804865, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:59:31.127979 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 126\n', b'E...5+@.@............A#...\n', b'.CAM::192.168.1.2::{""time"": ""6.5"", ""position"": ""(12.899999999999995, -4.8, 0)"", ""speed"": ""6.239999999999997"", ""leader"": ""car1""}\n', b'14:59:31.222134 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 125\n', b'E...Q.@.@.d...........#..."".CAM::192.168.1.1::{""time"": ""6.6"", ""position"": ""(40.66653435060813, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:59:31.227561 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 127\n', b'E...5?@.@............A#.....CAM::192.168.1.2::{""time"": ""6.6"", ""position"": ""(13.549999999999995, -4.8, 0)"", ""speed"": ""6.4999999999999964"", ""leader"": ""car1""}\n', b'14:59:31.322470 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 125\n', b'E...Q.@.@.d...........#.....CAM::192.168.1.1::{""time"": ""6.7"", ""position"": ""(41.96984122072976, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:59:31.327373 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 126\n', b'E...5I@.@............A#.....CAM::192.168.1.2::{""time"": ""6.7"", ""position"": ""(14.225999999999994, -4.8, 0)"", ""speed"": ""6.759999999999996"", ""leader"": ""car1""}\n', b'14:59:31.422783 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 125\n', b'E...R.@.@.d...........#.....CAM::192.168.1.1::{""time"": ""6.8"", ""position"": ""(43.27314809085139, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:59:31.427572 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 126\n', b'E...5V@.@............A#.....CAM::192.168.1.2::{""time"": ""6.8"", ""position"": ""(14.927999999999997, -4.8, 0)"", ""speed"": ""7.019999999999996"", ""leader"": ""car1""}\n', b'14:59:31.522131 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 126\n', b'E...R.@.@.c...........#...FoCAM::192.168.1.1::{""time"": ""6.9"", ""position"": ""(44.576454960973024, -4.8, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""obs""}\n', b'14:59:31.522425 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 49\n', b'E..MR.@.@.d9..........#..9|LDENM::192.168.1.1::{""command"":2,""parameters"":[1]}\n', b'14:59:31.529034 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 126\n', b'E...5[@.@............A#.....CAM::192.168.1.2::{""time"": ""6.9"", ""position"": ""(15.655999999999995, -4.8, 0)"", ""speed"": ""7.279999999999996"", ""leader"": ""car1""}\n', b'14:59:31.622831 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 127\n', b'E...R.@.@.c...........#.....CAM::192.168.1.1::{""time"": ""7.0"", ""position"": ""(45.879761831094655, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:59:31.627694 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 126\n', b'E...5o@.@............A#...0.CAM::192.168.1.2::{""time"": ""7.0"", ""position"": ""(16.409999999999997, -4.8, 0)"", ""speed"": ""7.539999999999996"", ""leader"": ""None""}\n', b'14:59:31.722274 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 127\n', b'E...R&@.@.c...........#.....CAM::192.168.1.1::{""time"": ""7.1"", ""position"": ""(47.183068701216285, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:59:31.726763 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 126\n', b'E...5}@.@............A#.....CAM::192.168.1.2::{""time"": ""7.1"", ""position"": ""(17.189999999999998, -1.6, 0)"", ""speed"": ""7.799999999999995"", ""leader"": ""car1""}\n', b'14:59:31.822991 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 127\n', b'E...R(@.@.c...........#.....CAM::192.168.1.1::{""time"": ""7.2"", ""position"": ""(48.486375571337916, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:59:31.827746 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 114\n', b'E...5.@.@............A#..zbDCAM::192.168.1.2::{""time"": ""7.2"", ""position"": ""(17.996, -1.6, 0)"", ""speed"": ""8.059999999999995"", ""leader"": ""car1""}\n', b'14:59:31.923144 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 126\n', b'E...R*@.@.c...........#..../CAM::192.168.1.1::{""time"": ""7.3"", ""position"": ""(49.78968244145955, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:59:31.928063 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 114\n', b'E...5.@.@..w.........A#..zl?CAM::192.168.1.2::{""time"": ""7.3"", ""position"": ""(18.828, -1.6, 0)"", ""speed"": ""8.319999999999995"", ""leader"": ""car1""}\n', b'14:59:32.023396 IP 192.168.1.1.54993 > 192.168.1.255.9090: UDP, length 126\n', b'E...R>@.@.c...........#....?CAM::192.168.1.1::{""time"": ""7.4"", ""position"": ""(50.99298931158118, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:59:32.030169 IP 192.168.1.2.53057 > 192.168.1.255.9090: UDP, length 114\n', b'E...5.@.@..f.........A#..zw.CAM::192.168.1.2::{""time"": ""7.4"", ""position"": ""(19.686, -1.6, 0)"", ""speed"": ""8.579999999999995"", ""leader"": ""None""}\n']";-65.0@car1-wlan1
