STEP;TIME;CAR;LEADER;LEADER_DISTANCE;DRIVING_DISTANCE;TCP_DUMP_MSGS;SIGNAL_STRENGTH
43;4.3s;car1;No leader;No leader;13.727999999999994;"[b'15:08:52.412725 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 125\n', b'E...k.@.@.Ja.........5#....<CAM::192.168.1.1::{""time"": ""3.3"", ""position"": ""(7.577999999999998, -4.8, 0)"", ""speed"": ""5.719999999999997"", ""leader"": ""None""}\n', b'15:08:52.423814 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E.....@.@..g..........#.....CAM::192.168.1.2::{""time"": ""3.3"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'15:08:52.512821 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 125\n', b'E...k.@.@.JW.........5#....6CAM::192.168.1.1::{""time"": ""3.4"", ""position"": ""(8.175999999999997, -4.8, 0)"", ""speed"": ""5.979999999999997"", ""leader"": ""None""}\n', b'15:08:52.518467 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E.....@.@..`..........#.....CAM::192.168.1.2::{""time"": ""3.4"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'15:08:52.612326 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 125\n', b'E...k.@.@.JV.........5#....8CAM::192.168.1.1::{""time"": ""3.5"", ""position"": ""(8.799999999999997, -4.8, 0)"", ""speed"": ""6.239999999999997"", ""leader"": ""None""}\n', b'15:08:52.616602 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E.....@.@..X..........#.....CAM::192.168.1.2::{""time"": ""3.5"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'15:08:52.712071 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...k.@.@.JR.........5#...._CAM::192.168.1.1::{""time"": ""3.6"", ""position"": ""(9.449999999999998, -4.8, 0)"", ""speed"": ""6.4999999999999964"", ""leader"": ""None""}\n', b'15:08:52.716862 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E.....@.@..I..........#.....CAM::192.168.1.2::{""time"": ""3.6"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'15:08:52.812034 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...k.@.@.JI.........5#...x.CAM::192.168.1.1::{""time"": ""3.7"", ""position"": ""(10.125999999999998, -4.8, 0)"", ""speed"": ""6.759999999999996"", ""leader"": ""None""}\n', b'15:08:52.817745 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E.....@.@..:..........#.....CAM::192.168.1.2::{""time"": ""3.7"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'15:08:52.912815 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...k.@.@.JD.........5#...{.CAM::192.168.1.1::{""time"": ""3.8"", ""position"": ""(10.827999999999998, -4.8, 0)"", ""speed"": ""7.019999999999996"", ""leader"": ""None""}\n', b'15:08:52.917999 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E.....@.@..4..........#.....CAM::192.168.1.2::{""time"": ""3.8"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'15:08:53.013073 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...k.@.@.JA.........5#...q.CAM::192.168.1.1::{""time"": ""3.9"", ""position"": ""(11.555999999999997, -4.8, 0)"", ""speed"": ""7.279999999999996"", ""leader"": ""None""}\n', b'15:08:53.018344 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E.....@.@..,..........#.....CAM::192.168.1.2::{""time"": ""3.9"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'15:08:53.113870 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...k.@.@.J,.........5#.....CAM::192.168.1.1::{""time"": ""4.0"", ""position"": ""(12.309999999999997, -4.8, 0)"", ""speed"": ""7.539999999999996"", ""leader"": ""None""}\n', b'15:08:53.118840 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E.....@.@..""..........#.....CAM::192.168.1.2::{""time"": ""4.0"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'15:08:53.213653 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...k.@.@.J\'.........5#...s.CAM::192.168.1.1::{""time"": ""4.1"", ""position"": ""(13.089999999999996, -4.8, 0)"", ""speed"": ""7.799999999999995"", ""leader"": ""None""}\n', b'15:08:53.218612 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 97\n', b'E..}..@.@..-..........#..i{.CAM::192.168.1.2::{""time"": ""4.1"", ""position"": ""(5.1, -4.8, 0)"", ""speed"": ""0.0"", ""leader"": ""car1""}\n', b'15:08:53.314086 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...k.@.@.J&.........5#...u.CAM::192.168.1.1::{""time"": ""4.2"", ""position"": ""(13.895999999999994, -4.8, 0)"", ""speed"": ""8.059999999999995"", ""leader"": ""None""}\n', b'15:08:53.318956 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 113\n', b'E.....@.@.............#..yfxCAM::192.168.1.2::{""time"": ""4.2"", ""position"": ""(5.1259999999999994, -4.8, 0)"", ""speed"": ""0.26"", ""leader"": ""car1""}\n']";-75.0@car1-wlan1
43;4.3s;car2;car1;2.0499999999999954;0.0779999999999994;"[b'15:08:52.414374 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E.....@.@..g..........#.....CAM::192.168.1.2::{""time"": ""3.3"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'15:08:52.418687 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 125\n', b'E...k.@.@.Ja.........5#....<CAM::192.168.1.1::{""time"": ""3.3"", ""position"": ""(7.577999999999998, -4.8, 0)"", ""speed"": ""5.719999999999997"", ""leader"": ""None""}\n', b'15:08:52.514281 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E.....@.@..`..........#.....CAM::192.168.1.2::{""time"": ""3.4"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'15:08:52.515893 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 125\n', b'E...k.@.@.JW.........5#....6CAM::192.168.1.1::{""time"": ""3.4"", ""position"": ""(8.175999999999997, -4.8, 0)"", ""speed"": ""5.979999999999997"", ""leader"": ""None""}\n', b'15:08:52.612838 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E.....@.@..X..........#.....CAM::192.168.1.2::{""time"": ""3.5"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'15:08:52.615658 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 125\n', b'E...k.@.@.JV.........5#....8CAM::192.168.1.1::{""time"": ""3.5"", ""position"": ""(8.799999999999997, -4.8, 0)"", ""speed"": ""6.239999999999997"", ""leader"": ""None""}\n', b'15:08:52.713100 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E.....@.@..I..........#.....CAM::192.168.1.2::{""time"": ""3.6"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'15:08:52.714597 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...k.@.@.JR.........5#...._CAM::192.168.1.1::{""time"": ""3.6"", ""position"": ""(9.449999999999998, -4.8, 0)"", ""speed"": ""6.4999999999999964"", ""leader"": ""None""}\n', b'15:08:52.813015 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E.....@.@..:..........#.....CAM::192.168.1.2::{""time"": ""3.7"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'15:08:52.814619 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...k.@.@.JI.........5#...x.CAM::192.168.1.1::{""time"": ""3.7"", ""position"": ""(10.125999999999998, -4.8, 0)"", ""speed"": ""6.759999999999996"", ""leader"": ""None""}\n', b'15:08:52.914052 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E.....@.@..4..........#.....CAM::192.168.1.2::{""time"": ""3.8"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'15:08:52.915642 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...k.@.@.JD.........5#...{.CAM::192.168.1.1::{""time"": ""3.8"", ""position"": ""(10.827999999999998, -4.8, 0)"", ""speed"": ""7.019999999999996"", ""leader"": ""None""}\n', b'15:08:53.014469 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E.....@.@..,..........#.....CAM::192.168.1.2::{""time"": ""3.9"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'15:08:53.016078 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...k.@.@.JA.........5#...q.CAM::192.168.1.1::{""time"": ""3.9"", ""position"": ""(11.555999999999997, -4.8, 0)"", ""speed"": ""7.279999999999996"", ""leader"": ""None""}\n', b'15:08:53.115643 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E.....@.@..""..........#.....CAM::192.168.1.2::{""time"": ""4.0"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'15:08:53.116548 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...k.@.@.J,.........5#.....CAM::192.168.1.1::{""time"": ""4.0"", ""position"": ""(12.309999999999997, -4.8, 0)"", ""speed"": ""7.539999999999996"", ""leader"": ""None""}\n', b'15:08:53.214860 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 97\n', b'E..}..@.@..-..........#..i{.CAM::192.168.1.2::{""time"": ""4.1"", ""position"": ""(5.1, -4.8, 0)"", ""speed"": ""0.0"", ""leader"": ""car1""}\n', b'15:08:53.216599 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...k.@.@.J\'.........5#...s.CAM::192.168.1.1::{""time"": ""4.1"", ""position"": ""(13.089999999999996, -4.8, 0)"", ""speed"": ""7.799999999999995"", ""leader"": ""None""}\n', b'15:08:53.315742 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 113\n', b'E.....@.@.............#..yfxCAM::192.168.1.2::{""time"": ""4.2"", ""position"": ""(5.1259999999999994, -4.8, 0)"", ""speed"": ""0.26"", ""leader"": ""car1""}\n', b'15:08:53.316986 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...k.@.@.J&.........5#...u.CAM::192.168.1.1::{""time"": ""4.2"", ""position"": ""(13.895999999999994, -4.8, 0)"", ""speed"": ""8.059999999999995"", ""leader"": ""None""}\n']";-76.0@car2-wlan1
44;4.4s;car1;No leader;No leader;14.585999999999993;[];-75.0@car1-wlan1
44;4.4s;car2;car1;2.829999999999994;0.1559999999999997;[];-76.0@car2-wlan1
45;4.5s;car1;No leader;No leader;15.469999999999992;[];-74.0@car1-wlan1
45;4.5s;car2;car1;3.6099999999999923;0.2599999999999998;[];-76.0@car2-wlan1
46;4.6s;car1;No leader;No leader;16.379999999999992;[];-74.0@car1-wlan1
46;4.6s;car2;car1;4.389999999999993;0.3899999999999997;[];-76.0@car2-wlan1
47;4.7s;car1;No leader;No leader;17.315999999999992;[];-74.0@car1-wlan1
47;4.7s;car2;car1;5.169999999999993;0.5459999999999994;[];-76.0@car2-wlan1
48;4.8s;car1;No leader;No leader;18.27799999999999;[];-74.0@car1-wlan1
48;4.8s;car2;car1;5.949999999999992;0.7279999999999998;[];-76.0@car2-wlan1
49;4.9s;car1;No leader;No leader;19.26599999999999;[];-74.0@car1-wlan1
49;4.9s;car2;car1;6.7299999999999915;0.9359999999999999;[];-76.0@car2-wlan1
50;5.0s;car1;No leader;No leader;20.27999999999999;[];-73.0@car1-wlan1
50;5.0s;car2;car1;7.509999999999991;1.17;[];-76.0@car2-wlan1
51;5.1s;car1;No leader;No leader;21.31999999999999;[];-73.0@car1-wlan1
51;5.1s;car2;car1;8.28999999999999;1.4299999999999997;[];-76.0@car2-wlan1
52;5.2s;car1;No leader;No leader;22.38599999999999;[];-73.0@car1-wlan1
52;5.2s;car2;car1;9.06999999999999;1.7159999999999993;[];-76.0@car2-wlan1
53;5.3s;car1;obs;69.22200000000001;23.477999999999987;"[b'15:08:53.416569 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...k.@.@.J..........5#.....CAM::192.168.1.1::{""time"": ""4.3"", ""position"": ""(14.727999999999994, -4.8, 0)"", ""speed"": ""8.319999999999995"", ""leader"": ""None""}\n', b'15:08:53.422217 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 112\n', b'E.....@.@.............#..x+.CAM::192.168.1.2::{""time"": ""4.3"", ""position"": ""(5.177999999999999, -4.8, 0)"", ""speed"": ""0.52"", ""leader"": ""car1""}\n', b'15:08:53.515428 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...k.@.@.J..........5#...r.CAM::192.168.1.1::{""time"": ""4.4"", ""position"": ""(15.585999999999995, -4.8, 0)"", ""speed"": ""8.579999999999995"", ""leader"": ""None""}\n', b'15:08:53.520992 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 112\n', b'E.....@.@.............#..x).CAM::192.168.1.2::{""time"": ""4.4"", ""position"": ""(5.255999999999999, -4.8, 0)"", ""speed"": ""0.78"", ""leader"": ""car1""}\n', b'15:08:53.615866 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 125\n', b'E...k.@.@.J..........5#....5CAM::192.168.1.1::{""time"": ""4.5"", ""position"": ""(16.46999999999999, -4.8, 0)"", ""speed"": ""8.839999999999995"", ""leader"": ""None""}\n', b'15:08:53.620471 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 112\n', b'E.....@.@.............#..x).CAM::192.168.1.2::{""time"": ""4.5"", ""position"": ""(5.359999999999999, -4.8, 0)"", ""speed"": ""1.04"", ""leader"": ""car1""}\n', b'15:08:53.716646 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...l.@.@.I..........5#...o.CAM::192.168.1.1::{""time"": ""4.6"", ""position"": ""(17.379999999999992, -4.8, 0)"", ""speed"": ""9.099999999999994"", ""leader"": ""None""}\n', b'15:08:53.721424 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 111\n', b'E....$@.@.............#..w.[CAM::192.168.1.2::{""time"": ""4.6"", ""position"": ""(5.489999999999999, -4.8, 0)"", ""speed"": ""1.3"", ""leader"": ""car1""}\n', b'15:08:53.816103 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...l.@.@.I..........5#...x.CAM::192.168.1.1::{""time"": ""4.7"", ""position"": ""(18.315999999999992, -4.8, 0)"", ""speed"": ""9.359999999999994"", ""leader"": ""None""}\n', b'15:08:53.821463 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 112\n', b'E....\'@.@.............#..x#.CAM::192.168.1.2::{""time"": ""4.7"", ""position"": ""(5.645999999999999, -4.8, 0)"", ""speed"": ""1.56"", ""leader"": ""car1""}\n', b'15:08:53.915578 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 125\n', b'E...l.@.@.I..........5#....8CAM::192.168.1.1::{""time"": ""4.8"", ""position"": ""(19.27799999999999, -4.8, 0)"", ""speed"": ""9.619999999999994"", ""leader"": ""None""}\n', b'15:08:53.920833 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 112\n', b'E....2@.@.............#..x..CAM::192.168.1.2::{""time"": ""4.8"", ""position"": ""(5.827999999999999, -4.8, 0)"", ""speed"": ""1.82"", ""leader"": ""car1""}\n', b'15:08:54.015482 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 125\n', b'E...l5@.@.I..........5#....=CAM::192.168.1.1::{""time"": ""4.9"", ""position"": ""(20.26599999999999, -4.8, 0)"", ""speed"": ""9.879999999999994"", ""leader"": ""None""}\n', b'15:08:54.023220 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 100\n', b'E....3@.@.............#..l.OCAM::192.168.1.2::{""time"": ""4.9"", ""position"": ""(6.036, -4.8, 0)"", ""speed"": ""2.08"", ""leader"": ""car1""}\n', b'15:08:54.115842 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...lL@.@.I..........5#....eCAM::192.168.1.1::{""time"": ""5.0"", ""position"": ""(21.27999999999999, -4.8, 0)"", ""speed"": ""10.139999999999993"", ""leader"": ""None""}\n', b'15:08:54.122224 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 99\n', b'E....4@.@.............#..k..CAM::192.168.1.2::{""time"": ""5.0"", ""position"": ""(6.27, -4.8, 0)"", ""speed"": ""2.34"", ""leader"": ""car1""}\n', b'15:08:54.215961 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...lX@.@.I..........5#....aCAM::192.168.1.1::{""time"": ""5.1"", ""position"": ""(22.31999999999999, -4.8, 0)"", ""speed"": ""10.399999999999993"", ""leader"": ""None""}\n', b'15:08:54.221716 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E....G@.@.............#....6CAM::192.168.1.2::{""time"": ""5.1"", ""position"": ""(6.529999999999999, -4.8, 0)"", ""speed"": ""2.5999999999999996"", ""leader"": ""car1""}\n', b'15:08:54.315551 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...l`@.@.I..........5#....aCAM::192.168.1.1::{""time"": ""5.2"", ""position"": ""(23.38599999999999, -4.8, 0)"", ""speed"": ""10.659999999999993"", ""leader"": ""None""}\n', b'15:08:54.321750 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E....Z@.@.............#....=CAM::192.168.1.2::{""time"": ""5.2"", ""position"": ""(6.815999999999998, -4.8, 0)"", ""speed"": ""2.8599999999999994"", ""leader"": ""car1""}\n']";-73.0@car1-wlan1
53;5.3s;car2;car1;9.849999999999987;2.0279999999999996;"[b'15:08:53.419020 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 112\n', b'E.....@.@.............#..x+.CAM::192.168.1.2::{""time"": ""4.3"", ""position"": ""(5.177999999999999, -4.8, 0)"", ""speed"": ""0.52"", ""leader"": ""car1""}\n', b'15:08:53.419293 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...k.@.@.J..........5#.....CAM::192.168.1.1::{""time"": ""4.3"", ""position"": ""(14.727999999999994, -4.8, 0)"", ""speed"": ""8.319999999999995"", ""leader"": ""None""}\n', b'15:08:53.517008 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 112\n', b'E.....@.@.............#..x).CAM::192.168.1.2::{""time"": ""4.4"", ""position"": ""(5.255999999999999, -4.8, 0)"", ""speed"": ""0.78"", ""leader"": ""car1""}\n', b'15:08:53.518963 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...k.@.@.J..........5#...r.CAM::192.168.1.1::{""time"": ""4.4"", ""position"": ""(15.585999999999995, -4.8, 0)"", ""speed"": ""8.579999999999995"", ""leader"": ""None""}\n', b'15:08:53.617586 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 112\n', b'E.....@.@.............#..x).CAM::192.168.1.2::{""time"": ""4.5"", ""position"": ""(5.359999999999999, -4.8, 0)"", ""speed"": ""1.04"", ""leader"": ""car1""}\n', b'15:08:53.618409 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 125\n', b'E...k.@.@.J..........5#....5CAM::192.168.1.1::{""time"": ""4.5"", ""position"": ""(16.46999999999999, -4.8, 0)"", ""speed"": ""8.839999999999995"", ""leader"": ""None""}\n', b'15:08:53.717987 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 111\n', b'E....$@.@.............#..w.[CAM::192.168.1.2::{""time"": ""4.6"", ""position"": ""(5.489999999999999, -4.8, 0)"", ""speed"": ""1.3"", ""leader"": ""car1""}\n', b'15:08:53.719313 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...l.@.@.I..........5#...o.CAM::192.168.1.1::{""time"": ""4.6"", ""position"": ""(17.379999999999992, -4.8, 0)"", ""speed"": ""9.099999999999994"", ""leader"": ""None""}\n', b'15:08:53.817430 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 112\n', b'E....\'@.@.............#..x#.CAM::192.168.1.2::{""time"": ""4.7"", ""position"": ""(5.645999999999999, -4.8, 0)"", ""speed"": ""1.56"", ""leader"": ""car1""}\n', b'15:08:53.819038 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...l.@.@.I..........5#...x.CAM::192.168.1.1::{""time"": ""4.7"", ""position"": ""(18.315999999999992, -4.8, 0)"", ""speed"": ""9.359999999999994"", ""leader"": ""None""}\n', b'15:08:53.916957 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 112\n', b'E....2@.@.............#..x..CAM::192.168.1.2::{""time"": ""4.8"", ""position"": ""(5.827999999999999, -4.8, 0)"", ""speed"": ""1.82"", ""leader"": ""car1""}\n', b'15:08:53.918491 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 125\n', b'E...l.@.@.I..........5#....8CAM::192.168.1.1::{""time"": ""4.8"", ""position"": ""(19.27799999999999, -4.8, 0)"", ""speed"": ""9.619999999999994"", ""leader"": ""None""}\n', b'15:08:54.016791 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 100\n', b'E....3@.@.............#..l.OCAM::192.168.1.2::{""time"": ""4.9"", ""position"": ""(6.036, -4.8, 0)"", ""speed"": ""2.08"", ""leader"": ""car1""}\n', b'15:08:54.018138 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 125\n', b'E...l5@.@.I..........5#....=CAM::192.168.1.1::{""time"": ""4.9"", ""position"": ""(20.26599999999999, -4.8, 0)"", ""speed"": ""9.879999999999994"", ""leader"": ""None""}\n', b'15:08:54.117248 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 99\n', b'E....4@.@.............#..k..CAM::192.168.1.2::{""time"": ""5.0"", ""position"": ""(6.27, -4.8, 0)"", ""speed"": ""2.34"", ""leader"": ""car1""}\n', b'15:08:54.118933 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...lL@.@.I..........5#....eCAM::192.168.1.1::{""time"": ""5.0"", ""position"": ""(21.27999999999999, -4.8, 0)"", ""speed"": ""10.139999999999993"", ""leader"": ""None""}\n', b'15:08:54.217967 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E....G@.@.............#....6CAM::192.168.1.2::{""time"": ""5.1"", ""position"": ""(6.529999999999999, -4.8, 0)"", ""speed"": ""2.5999999999999996"", ""leader"": ""car1""}\n', b'15:08:54.219384 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...lX@.@.I..........5#....aCAM::192.168.1.1::{""time"": ""5.1"", ""position"": ""(22.31999999999999, -4.8, 0)"", ""speed"": ""10.399999999999993"", ""leader"": ""None""}\n', b'15:08:54.316497 IP 192.168.1.2.33694 > 192.168.1.255.9090: UDP, length 126\n', b'E....Z@.@.............#....=CAM::192.168.1.2::{""time"": ""5.2"", ""position"": ""(6.815999999999998, -4.8, 0)"", ""speed"": ""2.8599999999999994"", ""leader"": ""car1""}\n', b'15:08:54.320750 IP 192.168.1.1.32821 > 192.168.1.255.9090: UDP, length 126\n', b'E...l`@.@.I..........5#....aCAM::192.168.1.1::{""time"": ""5.2"", ""position"": ""(23.38599999999999, -4.8, 0)"", ""speed"": ""10.659999999999993"", ""leader"": ""None""}\n']";-76.0@car2-wlan1
54;5.4s;car1;obs;68.10400000000001;24.595999999999986;[];-72.0@car1-wlan1
54;5.4s;car2;car1;10.629999999999987;2.3659999999999997;[];-76.0@car2-wlan1
55;5.5s;car1;obs;66.96000000000002;25.739999999999984;[];-72.0@car1-wlan1
55;5.5s;car2;car1;11.409999999999986;2.7299999999999995;[];-76.0@car2-wlan1
56;5.6s;car1;obs;65.79000000000002;26.909999999999982;[];-72.0@car1-wlan1
56;5.6s;car2;car1;12.189999999999984;3.119999999999999;[];-76.0@car2-wlan1
57;5.7s;car1;obs;64.59400000000002;28.10599999999998;[];-72.0@car1-wlan1
57;5.7s;car2;car1;12.969999999999981;3.5359999999999996;[];-76.0@car2-wlan1
58;5.8s;car1;obs;63.37200000000003;29.327999999999978;[];-71.0@car1-wlan1
58;5.8s;car2;car1;13.749999999999979;3.9779999999999998;[];-76.0@car2-wlan1
59;5.9s;car1;obs;62.124000000000024;30.57599999999998;[];-71.0@car1-wlan1
59;5.9s;car2;car1;14.52999999999998;4.446;[];-76.0@car2-wlan1
60;6.0s;car1;obs;60.85000000000002;31.84999999999998;[];-71.0@car1-wlan1
60;6.0s;car2;car1;15.309999999999981;4.9399999999999995;[];-76.0@car2-wlan1
61;6.1s;car1;obs;59.550000000000026;33.14999999999998;[];-70.0@car1-wlan1
61;6.1s;car2;car1;16.08999999999998;5.459999999999999;[];-75.0@car2-wlan1
62;6.2s;car1;obs;58.246693129878395;34.45330687012161;[];-70.0@car1-wlan1
62;6.2s;car2;car1;16.84730687012161;6.0059999999999985;[];-75.0@car2-wlan1
63;6.3s;car1;obs;56.943386259756764;35.75661374024324;[];-70.0@car1-wlan1
63;6.3s;car2;car1;17.57861374024324;6.577999999999998;[];-75.0@car2-wlan1
