STEP,TIME,DRIVING_DISTANCE,LEADER_AND_DISTANCE,WIFI_STRENGTH,CAM_COUNT,DENM_COUNT,CAM_BYTES,DENM_BYTES
1,0.1,None,"(None, None)",-76.0,0,0,0,0
2,0.2,0.0259999999999998,"(None, None)",-76.0,0,0,0,0
3,0.3,0.0779999999999994,"(None, None)",-76.0,0,0,0,0
4,0.4,0.1559999999999997,"(None, None)",-76.0,0,0,0,0
5,0.5,0.2599999999999998,"(None, None)",-76.0,0,0,0,0
6,0.6,0.3899999999999997,"(None, None)",-76.0,0,0,0,0
7,0.7,0.5459999999999994,"(None, None)",-76.0,0,0,0,0
8,0.8,0.7279999999999998,"(None, None)",-76.0,0,0,0,0
9,0.9,0.9359999999999999,"(None, None)",-76.0,0,0,0,0
10,1.0,1.17,"(None, None)",-76.0,0,0,0,0
11,1.1,1.4299999999999997,"(None, None)",-76.0,0,0,0,0
12,1.2,1.7159999999999993,"(None, None)",-76.0,0,0,0,0
13,1.3,2.0279999999999996,"(None, None)",-76.0,0,0,0,0
14,1.4,2.3659999999999997,"(None, None)",-76.0,0,0,0,0
15,1.5,2.7299999999999995,"(None, None)",-76.0,0,0,0,0
16,1.6,3.119999999999999,"(None, None)",-76.0,0,0,0,0
17,1.7,3.5359999999999996,"(None, None)",-76.0,0,0,0,0
18,1.8,3.9779999999999998,"(None, None)",-76.0,0,0,0,0
19,1.9,4.446,"(None, None)",-75.0,0,0,0,0
20,2.0,4.9399999999999995,"(None, None)",-75.0,0,0,0,0
21,2.1,5.459999999999999,"(None, None)",-75.0,0,0,0,0
22,2.2,6.0059999999999985,"(None, None)",-75.0,0,0,0,0
23,2.3,6.577999999999998,"(None, None)",-75.0,0,0,0,0
24,2.4,7.175999999999997,"(None, None)",-75.0,0,0,0,0
25,2.5,7.799999999999995,"(None, None)",-75.0,0,0,0,0
26,2.6,8.449999999999996,"(None, None)",-75.0,0,0,0,0
27,2.7,9.125999999999996,"(None, None)",-75.0,0,0,0,0
28,2.8,9.827999999999996,"(None, None)",-74.0,0,0,0,0
29,2.9,10.555999999999996,"(None, None)",-74.0,0,0,0,0
30,3.0,11.309999999999997,"(None, None)",-74.0,0,0,0,0
31,3.1,12.089999999999998,"(None, None)",-74.0,0,0,0,0
32,3.2,12.895999999999999,"(None, None)",-74.0,0,0,0,0
33,3.3,13.728,"(None, None)",-74.0,0,0,0,0
34,3.4,14.586,"(None, None)",-73.0,0,0,0,0
35,3.5,15.47,"(None, None)",-73.0,0,0,0,0
36,3.6,16.380000000000003,"(None, None)",-73.0,0,0,0,0
37,3.7,17.316000000000003,"(None, None)",-73.0,0,0,0,0
38,3.8,18.278,"(None, None)",-73.0,0,0,0,0
39,3.9,19.266,"(None, None)",-72.0,0,0,0,0
40,4.0,20.28,"(None, None)",-72.0,0,0,0,0
41,4.1,21.32,"(None, None)",-72.0,0,0,0,0
42,4.2,22.385999999999996,"(None, None)",-72.0,0,0,0,0
43,4.3,23.477999999999994,"(None, None)",-71.0,0,0,0,0
44,4.4,24.595999999999997,"(None, None)",-71.0,0,0,0,0
45,4.5,25.739999999999995,"(None, None)",-71.0,0,0,0,0
46,4.6,26.90999999999999,"(None, None)",-71.0,0,0,0,0
47,4.7,28.105999999999987,"(None, None)",-70.0,0,0,0,0
48,4.8,29.32799999999999,"(None, None)",-70.0,0,0,0,0
49,4.9,30.575999999999986,"(None, None)",-70.0,0,0,0,0
50,5.0,31.849999999999987,"(None, None)",-69.0,0,0,0,0
51,5.1,33.149999999999984,"(None, None)",-69.0,0,0,0,0
52,5.2,34.453306870121615,"(None, None)",-69.0,0,0,0,0
53,5.3,35.756613740243246,"(None, None)",-68.0,0,0,0,0
54,5.4,37.05992061036488,"(None, None)",-68.0,0,0,0,0
55,5.5,38.36322748048651,"(None, None)",-68.0,0,0,0,0
56,5.6,39.66653435060814,"(None, None)",-67.0,0,0,0,0
57,5.7,40.96984122072977,"(None, None)",-67.0,0,0,0,0
58,5.8,42.2731480908514,"(None, None)",-67.0,0,0,0,0
59,5.9,43.57645496097303,"(None, None)",-66.0,0,0,0,0
60,6.0,44.87976183109466,"(None, None)",-66.0,0,0,0,0
61,6.1,46.18306870121629,"(None, None)",-65.0,0,0,0,0
62,6.2,47.48637557133792,"(None, None)",-65.0,0,0,0,0
63,6.3,48.78968244145955,"(None, None)",-65.0,0,0,0,0
64,6.4,50.09298931158118,"(None, None)",-64.0,0,0,0,0
65,6.5,51.39629618170281,"(None, None)",-64.0,0,0,0,0
66,6.6,52.69960305182443,"(None, None)",-63.0,0,0,0,0
67,6.7,54.002909921946056,"(None, None)",-63.0,0,0,0,0
68,6.8,55.30621679206769,"(None, None)",-63.0,0,0,0,0
69,6.9,56.60952366218932,"(None, None)",-62.0,0,0,0,0
70,7.0,57.91283053231094,"(None, None)",-62.0,0,0,0,0
71,7.1,59.216137402432565,"(None, None)",-61.0,0,0,0,0
72,7.2,60.519444272554196,"(None, None)",-61.0,0,0,0,0
73,7.3,61.82275114267583,"(None, None)",-60.0,0,0,0,0
74,7.4,63.12605801279745,"(None, None)",-60.0,0,0,0,0
75,7.5,64.42936488291907,"(None, None)",-59.0,0,0,0,0
76,7.6,65.7326717530407,"(None, None)",-59.0,0,0,0,0
77,7.7,67.03597862316234,"(None, None)",-58.0,0,0,0,0
78,7.8,68.33928549328397,"(None, None)",-58.0,0,0,0,0
79,7.9,69.64259236340558,"(None, None)",-57.0,0,0,0,0
80,8.0,70.94589923352721,"(None, None)",-57.0,0,0,0,0
81,8.1,72.24920610364885,"(None, None)",-56.0,0,0,0,0
82,8.2,73.55251297377046,"(None, None)",-56.0,0,0,0,0
83,8.3,74.85581984389209,"(None, None)",-56.0,0,0,0,0
84,8.4,76.15912671401372,"(None, None)",-55.0,0,0,0,0
85,8.5,77.46243358413535,"(None, None)",-55.0,0,0,0,0
86,8.6,78.76574045425699,"(None, None)",-54.0,0,0,0,0
87,8.7,80.06904732437862,"(None, None)",-54.0,0,0,0,0
88,8.8,81.37235419450025,"(None, None)",-53.0,0,0,0,0
89,8.9,82.67566106462188,"(None, None)",-53.0,0,0,0,0
90,9.0,83.97896793474351,"(None, None)",-53.0,0,0,0,0
91,9.1,85.28227480486514,"(None, None)",-52.0,0,0,0,0
