STEP,TIME,DRIVING_DISTANCE,LEADER_AND_DISTANCE,WIFI_STRENGTH,CAM_COUNT,DENM_COUNT,CAM_BYTES,DENM_BYTES
149,14.9,139.51899465733266,"('car1', 13.855078614586922)",-63.0,0,0,0,0
150,15.0,140.8433964772812,"('car1', 13.833983664760026)",-64.0,0,0,0,0
151,15.1,142.16725740108032,"('car1', 13.813429611082537)",-64.0,0,0,0,0
152,15.2,143.49059129786207,"('car1', 13.793402584422417)",-64.0,0,0,0,0
153,15.3,144.8134116811397,"('car1', 13.773889071266407)",-65.0,0,0,0,0
154,15.4,146.13573171792615,"('car1', 13.754875904601576)",-65.0,0,0,0,0
155,15.5,147.45756423761864,"('car1', 13.736350255030711)",-66.0,0,0,0,0
156,15.6,148.77892174065548,"('car1', 13.71829962211551)",-66.0,0,0,0,0
157,15.7,150.09981640695088,"('car1', 13.700711825941724)",-66.0,0,0,0,0
158,15.8,151.42026010411362,"('car1', 13.6835749989006)",-67.0,0,0,0,0
159,15.9,152.74026439545483,"('car1', 13.666877577681042)",-67.0,0,0,0,0
160,16.0,154.05984054779037,"('car1', 13.650608295467116)",-68.0,0,0,0,0
161,16.1,155.37899953904352,"('car1', 13.634756174335596)",-68.0,0,0,0,0
162,16.2,156.69775206565225,"('car1', 13.619310517848476)",-68.0,0,0,0,0
163,16.3,158.016108549787,"('car1', 13.604260903835389)",-69.0,0,0,0,0
164,16.4,159.33407914638292,"('car1', 13.589597177361096)",-69.0,0,0,0,0
165,16.5,160.6516737499923,"('car1', 13.575309443873323)",-69.0,0,0,0,0
166,16.6,161.968902001461,"('car1', 13.561388062526266)",-70.0,0,0,0,0
167,16.7,163.28577329443362,"('car1', 13.547823639675286)",-70.0,0,0,0,0
168,16.8,164.6022967816921,"('car1', 13.534607022538435)",-70.0,0,0,0,0
169,16.9,165.91848138133167,"('car1', 13.521729293020474)",-71.0,0,0,0,0
170,17.0,167.23433578277852,"('car1', 13.509181761695285)",-71.0,0,0,0,0
171,17.1,168.5498684526529,"('car1', 13.496955961942533)",-71.0,0,0,0,0
172,17.2,169.86508764048233,"('car1', 13.485043644234725)",-72.0,0,0,0,0
173,17.3,171.18000138426797,"('car1', 13.473436770570707)",-72.0,0,0,0,0
174,17.4,172.4946175159084,"('car1', 13.462127509051921)",-72.0,0,0,0,0
175,17.5,173.80894366648423,"('car1', 13.451108228597718)",-73.0,0,0,0,0
