STEP,TIME,DRIVING_DISTANCE,LEADER_AND_DISTANCE,WIFI_STRENGTH,CAM_COUNT,DENM_COUNT,CAM_BYTES,DENM_BYTES
189,18.9,89.44,"(None, None)",0,1,0,441,0
190,19.0,89.94,"(None, None)",0,1,0,441,0
191,19.1,90.44,"(None, None)",0,1,0,440,0
192,19.2,90.94,"(None, None)",0,1,0,440,0
193,19.3,91.44,"(None, None)",0,1,0,440,0
194,19.4,91.94,"(None, None)",0,1,0,439,0
195,19.5,92.44,"(None, None)",0,1,0,440,0
196,19.6,92.94,"(None, None)",0,1,0,440,0
197,19.7,93.44,"(None, None)",0,1,0,441,0
198,19.8,93.94,"(None, None)",0,1,0,439,0
199,19.9,94.44,"(None, None)",0,1,0,440,0
200,20.0,94.94,"(None, None)",0,1,0,441,0
201,20.1,95.44,"(None, None)",0,1,0,439,0
202,20.2,95.94,"(None, None)",0,1,0,440,0
203,20.3,96.44,"(None, None)",0,1,0,440,0
204,20.4,96.94,"(None, None)",0,1,0,440,0
205,20.5,97.44,"(None, None)",0,1,0,439,0
206,20.6,97.94,"(None, None)",0,1,0,442,0
207,20.7,98.44,"(None, None)",0,1,0,441,0
208,20.8,98.94,"(None, None)",0,1,0,438,0
209,20.9,99.44,"(None, None)",0,1,0,441,0
210,21.0,99.94,"(None, None)",0,1,0,442,0
211,21.1,100.44,"(None, None)",0,1,0,440,0
212,21.2,100.94,"(None, None)",0,1,0,442,0
213,21.3,101.44,"(None, None)",0,1,0,441,0
214,21.4,101.94,"(None, None)",0,1,0,441,0
215,21.5,102.44,"(None, None)",0,1,0,442,0
216,21.6,102.94,"(None, None)",0,1,0,441,0
217,21.7,103.44,"(None, None)",0,1,0,442,0
218,21.8,103.94,"(None, None)",0,1,0,441,0
219,21.9,104.44,"(None, None)",0,1,0,440,0
220,22.0,104.94,"(None, None)",0,1,0,441,0
221,22.1,105.44,"(None, None)",0,1,0,441,0
222,22.2,105.94,"(None, None)",0,1,0,442,0
223,22.3,106.44,"(None, None)",0,1,0,441,0
224,22.4,106.94,"(None, None)",0,1,0,442,0
225,22.5,107.44,"(None, None)",0,1,0,441,0
226,22.6,107.94,"(None, None)",0,1,0,441,0
227,22.7,108.44,"(None, None)",0,1,0,439,0
228,22.8,108.94,"(None, None)",0,1,0,441,0
229,22.9,109.44,"(None, None)",0,1,0,441,0
230,23.0,109.94,"(None, None)",0,1,0,441,0
231,23.1,110.44,"(None, None)",0,1,0,442,0
232,23.2,110.94,"(None, None)",0,1,0,441,0
233,23.3,111.44,"(None, None)",0,1,0,440,0
234,23.4,111.94,"(None, None)",0,1,0,441,0
235,23.5,112.44,"(None, None)",0,1,0,441,0
236,23.6,112.94,"(None, None)",0,1,0,441,0
237,23.7,113.44,"(None, None)",0,0,0,0,0
238,23.8,113.94,"(None, None)",0,0,0,0,0
239,23.9,114.44,"(None, None)",0,0,0,0,0
240,24.0,114.94,"(None, None)",0,0,0,0,0
241,24.1,115.44,"(None, None)",0,0,0,0,0
242,24.2,115.94,"(None, None)",0,0,0,0,0
243,24.3,116.44,"(None, None)",0,0,0,0,0
244,24.4,116.94,"(None, None)",0,0,0,0,0
245,24.5,117.44,"(None, None)",0,0,0,0,0
246,24.6,117.94,"(None, None)",0,0,0,0,0
247,24.7,118.44,"(None, None)",0,0,0,0,0
248,24.8,118.94,"(None, None)",0,0,0,0,0
249,24.9,119.44,"(None, None)",0,0,0,0,0
250,25.0,119.94,"(None, None)",0,0,0,0,0
251,25.1,120.44,"(None, None)",0,0,0,0,0
252,25.2,120.94,"(None, None)",0,0,0,0,0
253,25.3,121.44,"(None, None)",0,0,0,0,0
254,25.4,121.94,"(None, None)",0,0,0,0,0
255,25.5,122.44,"(None, None)",0,0,0,0,0
256,25.6,122.94,"(None, None)",0,0,0,0,0
257,25.7,123.44,"(None, None)",0,0,0,0,0
258,25.8,123.94,"(None, None)",0,0,0,0,0
259,25.9,124.44,"(None, None)",0,0,0,0,0
260,26.0,124.94,"(None, None)",0,0,0,0,0
261,26.1,125.44,"(None, None)",0,0,0,0,0
262,26.2,125.94,"(None, None)",0,0,0,0,0
263,26.3,126.44,"(None, None)",0,0,0,0,0
264,26.4,126.94,"(None, None)",0,0,0,0,0
265,26.5,127.44,"(None, None)",0,0,0,0,0
266,26.6,127.94,"(None, None)",0,0,0,0,0
267,26.7,128.44,"(None, None)",0,0,0,0,0
268,26.8,128.94,"(None, None)",0,0,0,0,0
269,26.9,129.44,"(None, None)",0,0,0,0,0
270,27.0,129.94,"(None, None)",0,0,0,0,0
271,27.1,130.44,"(None, None)",0,0,0,0,0
272,27.2,130.94,"(None, None)",0,0,0,0,0
273,27.3,131.44,"(None, None)",0,0,0,0,0
274,27.4,131.94,"(None, None)",0,0,0,0,0
275,27.5,132.44,"(None, None)",0,0,0,0,0
276,27.6,132.94,"(None, None)",0,0,0,0,0
277,27.7,133.44,"(None, None)",0,0,0,0,0
278,27.8,133.94,"(None, None)",0,0,0,0,0
279,27.9,134.44,"(None, None)",0,0,0,0,0
280,28.0,134.94,"(None, None)",0,0,0,0,0
281,28.1,135.44,"(None, None)",0,0,0,0,0
282,28.2,135.94,"(None, None)",0,0,0,0,0
283,28.3,136.44,"(None, None)",0,0,0,0,0
284,28.4,136.94,"(None, None)",0,0,0,0,0
285,28.5,137.44,"(None, None)",0,0,0,0,0
286,28.6,137.94,"(None, None)",0,0,0,0,0
287,28.7,138.44,"(None, None)",0,0,0,0,0
288,28.8,138.94,"(None, None)",0,0,0,0,0
289,28.9,139.44,"(None, None)",0,0,0,0,0
290,29.0,139.94,"(None, None)",0,0,0,0,0
291,29.1,140.44,"(None, None)",0,0,0,0,0
292,29.2,140.94,"(None, None)",0,0,0,0,0
293,29.3,141.44,"(None, None)",0,0,0,0,0
294,29.4,141.94,"(None, None)",0,0,0,0,0
295,29.5,142.44,"(None, None)",0,0,0,0,0
296,29.6,142.94,"(None, None)",0,0,0,0,0
297,29.7,143.44,"(None, None)",0,0,0,0,0
298,29.8,143.94,"(None, None)",0,0,0,0,0
299,29.9,144.44,"(None, None)",0,0,0,0,0
300,30.0,144.94,"(None, None)",0,0,0,0,0
301,30.1,145.44,"(None, None)",0,0,0,0,0
302,30.2,145.94,"(None, None)",0,0,0,0,0
303,30.3,146.44,"(None, None)",0,0,0,0,0
304,30.4,146.94,"(None, None)",0,0,0,0,0
305,30.5,147.44,"(None, None)",0,0,0,0,0
306,30.6,147.94,"(None, None)",0,0,0,0,0
307,30.7,148.44,"(None, None)",0,0,0,0,0
308,30.8,148.94,"(None, None)",0,0,0,0,0
309,30.9,149.44,"(None, None)",0,0,0,0,0
310,31.0,149.94,"(None, None)",0,0,0,0,0
311,31.1,150.44,"(None, None)",0,0,0,0,0
312,31.2,150.94,"(None, None)",0,0,0,0,0
313,31.3,151.44,"(None, None)",0,0,0,0,0
314,31.4,151.94,"(None, None)",0,0,0,0,0
315,31.5,152.44,"(None, None)",0,0,0,0,0
316,31.6,152.94,"(None, None)",0,0,0,0,0
317,31.7,153.44,"(None, None)",0,0,0,0,0
318,31.8,153.94,"(None, None)",0,0,0,0,0
319,31.9,154.44,"(None, None)",0,0,0,0,0
320,32.0,154.94,"(None, None)",0,0,0,0,0
321,32.1,155.44,"(None, None)",0,0,0,0,0
322,32.2,155.94,"(None, None)",0,0,0,0,0
323,32.3,156.44,"(None, None)",0,0,0,0,0
324,32.4,156.94,"(None, None)",0,0,0,0,0
325,32.5,157.44,"(None, None)",0,0,0,0,0
326,32.6,157.94,"(None, None)",0,0,0,0,0
327,32.7,158.44,"(None, None)",0,0,0,0,0
328,32.8,158.94,"(None, None)",0,0,0,0,0
329,32.9,159.44,"(None, None)",0,0,0,0,0
330,33.0,159.94,"(None, None)",0,0,0,0,0
331,33.1,160.44,"(None, None)",0,0,0,0,0
332,33.2,160.94,"(None, None)",0,0,0,0,0
333,33.3,161.44,"(None, None)",0,0,0,0,0
334,33.4,161.94,"(None, None)",0,0,0,0,0
335,33.5,162.44,"(None, None)",0,0,0,0,0
336,33.6,162.94,"(None, None)",0,0,0,0,0
337,33.7,163.44,"(None, None)",0,0,0,0,0
338,33.8,163.94,"(None, None)",0,0,0,0,0
339,33.9,164.44,"(None, None)",0,0,0,0,0
340,34.0,164.94,"(None, None)",0,0,0,0,0
341,34.1,165.44,"(None, None)",0,0,0,0,0
342,34.2,165.94,"(None, None)",0,0,0,0,0
343,34.3,166.44,"(None, None)",0,0,0,0,0
344,34.4,166.94,"(None, None)",0,0,0,0,0
345,34.5,167.44,"(None, None)",0,0,0,0,0
346,34.6,167.94,"(None, None)",0,0,0,0,0
347,34.7,168.44,"(None, None)",0,0,0,0,0
348,34.8,168.94,"(None, None)",0,0,0,0,0
349,34.9,169.44,"(None, None)",0,0,0,0,0
350,35.0,169.94,"(None, None)",0,0,0,0,0
351,35.1,170.44,"(None, None)",0,0,0,0,0
352,35.2,170.94,"(None, None)",0,0,0,0,0
353,35.3,171.44,"(None, None)",0,0,0,0,0
354,35.4,171.94,"(None, None)",0,0,0,0,0
355,35.5,172.44,"(None, None)",0,0,0,0,0
356,35.6,172.94,"(None, None)",0,0,0,0,0
357,35.7,173.44,"(None, None)",0,0,0,0,0
358,35.8,173.94,"(None, None)",0,0,0,0,0
359,35.9,174.44,"(None, None)",0,0,0,0,0
360,36.0,174.94,"(None, None)",0,0,0,0,0
361,36.1,175.44,"(None, None)",0,0,0,0,0
362,36.2,175.94,"(None, None)",0,0,0,0,0
363,36.3,176.44,"(None, None)",0,0,0,0,0
364,36.4,176.94,"(None, None)",0,0,0,0,0
365,36.5,177.44,"(None, None)",0,0,0,0,0
366,36.6,177.94,"(None, None)",0,0,0,0,0
367,36.7,178.44,"(None, None)",0,0,0,0,0
368,36.8,178.94,"(None, None)",0,0,0,0,0
369,36.9,179.44,"(None, None)",0,0,0,0,0
370,37.0,179.94,"(None, None)",0,0,0,0,0
371,37.1,180.44,"(None, None)",0,0,0,0,0
372,37.2,180.94,"(None, None)",0,0,0,0,0
373,37.3,181.44,"(None, None)",0,0,0,0,0
374,37.4,181.94,"(None, None)",0,0,0,0,0
375,37.5,182.44,"(None, None)",0,0,0,0,0
376,37.6,182.94,"(None, None)",0,0,0,0,0
377,37.7,183.44,"(None, None)",0,0,0,0,0
378,37.8,183.94,"(None, None)",0,0,0,0,0
379,37.9,184.44,"(None, None)",0,0,0,0,0
380,38.0,184.94,"(None, None)",0,0,0,0,0
381,38.1,185.44,"(None, None)",0,0,0,0,0
382,38.2,185.94,"(None, None)",0,0,0,0,0
383,38.3,186.44,"(None, None)",0,0,0,0,0
384,38.4,186.94,"(None, None)",0,0,0,0,0
385,38.5,187.44,"(None, None)",0,0,0,0,0
386,38.6,187.94,"(None, None)",0,0,0,0,0
387,38.7,188.44,"(None, None)",0,0,0,0,0
388,38.8,188.94,"(None, None)",0,0,0,0,0
389,38.9,189.44,"(None, None)",0,0,0,0,0
390,39.0,189.94,"(None, None)",0,0,0,0,0
391,39.1,190.44,"(None, None)",0,0,0,0,0
392,39.2,190.94,"(None, None)",0,0,0,0,0
393,39.3,191.44,"(None, None)",0,0,0,0,0
394,39.4,191.94,"(None, None)",0,0,0,0,0
395,39.5,192.44,"(None, None)",0,0,0,0,0
396,39.6,192.94,"(None, None)",0,0,0,0,0
397,39.7,193.44,"(None, None)",0,0,0,0,0
398,39.8,193.94,"(None, None)",0,0,0,0,0
399,39.9,194.44,"(None, None)",0,0,0,0,0
400,40.0,194.94,"(None, None)",0,0,0,0,0
