STEP,TIME,DRIVING_DISTANCE,LEADER_AND_DISTANCE,WIFI_STRENGTH,CAM_COUNT,DENM_COUNT,CAM_BYTES,DENM_BYTES
103,10.3,0.0779999999999994,"('car1', 46.361999999999995)",0,0,0,0,0
104,10.4,0.1559999999999997,"('car1', 46.784)",0,0,0,0,0
105,10.5,0.2599999999999998,"('car1', 47.18)",0,0,0,0,0
106,10.6,0.3899999999999997,"('car1', 47.55)",0,0,0,0,0
107,10.7,0.5459999999999994,"('car1', 47.894)",0,0,0,0,0
108,10.8,0.7279999999999998,"('car1', 48.211999999999996)",0,0,0,0,0
109,10.9,0.9359999999999999,"('car1', 48.504)",0,0,0,0,0
110,11.0,1.17,"('car1', 48.769999999999996)",0,0,0,0,0
111,11.1,1.4299999999999997,"('car1', 49.01)",0,0,0,0,0
112,11.2,1.7159999999999993,"('car1', 49.224)",0,0,0,0,0
113,11.3,2.0279999999999996,"('car1', 49.412)",0,0,0,0,0
114,11.4,2.3659999999999997,"('car1', 49.574)",0,0,0,0,0
115,11.5,2.7299999999999995,"('car1', 49.71)",0,0,0,0,0
116,11.6,3.119999999999999,"('car1', 49.82)",0,0,0,0,0
117,11.7,3.5359999999999996,"('car1', 49.903999999999996)",0,0,0,0,0
118,11.8,3.9779999999999998,"('car1', 49.961999999999996)",0,0,0,0,0
119,11.9,4.446,"('car1', 49.994)",0,0,0,0,0
120,12.0,4.9399999999999995,"('car1', 50.0)",0,0,0,0,0
121,12.1,5.459999999999999,"('car1', 49.98)",0,0,0,0,0
122,12.2,6.0059999999999985,"('car1', 49.934)",0,0,0,0,0
123,12.3,6.577999999999998,"('car1', 49.862)",0,0,0,0,0
124,12.4,7.175999999999997,"('car1', 49.764)",0,0,0,0,0
125,12.5,7.799999999999995,"('car1', 49.64)",0,0,0,0,0
126,12.6,8.449999999999996,"('car1', 49.49)",0,0,0,0,0
127,12.7,9.125999999999996,"('car1', 49.314)",0,0,0,0,0
128,12.8,9.827999999999996,"('car1', 49.112)",0,0,0,0,0
