STEP,TIME,DRIVING_DISTANCE,LEADER_AND_DISTANCE,WIFI_STRENGTH,CAM_COUNT,DENM_COUNT,CAM_BYTES,DENM_BYTES
1,0.1,None,"(None, None)",0,0,0,0,0
2,0.2,0.0259999999999998,"('car2', 0.0)",0,0,0,0,0
3,0.3,0.0779999999999994,"('car2', 0.0)",0,0,0,0,0
4,0.4,0.1559999999999997,"('car2', 0.0)",0,0,0,0,0
5,0.5,0.2599999999999998,"('car2', 0.0)",0,0,0,0,0
6,0.6,0.3899999999999997,"('car2', 0.0)",0,0,0,0,0
7,0.7,0.5459999999999994,"('car2', 0.0)",0,0,0,0,0
8,0.8,0.7279999999999998,"('car2', 0.0)",0,0,0,0,0
9,0.9,0.9359999999999999,"('car2', 0.0)",0,0,0,0,0
10,1.0,1.17,"('car2', 0.0)",0,0,0,0,0
11,1.1,1.4299999999999997,"('car2', 0.0)",0,0,0,0,0
12,1.2,1.7159999999999993,"('car2', 0.0)",0,0,0,0,0
13,1.3,2.0279999999999996,"('car2', 0.0)",0,0,0,0,0
14,1.4,2.3659999999999997,"('car2', 0.0)",0,0,0,0,0
15,1.5,2.7299999999999995,"('car2', 0.0)",0,0,0,0,0
16,1.6,3.119999999999999,"('car2', 0.0)",0,0,0,0,0
17,1.7,3.5359999999999996,"('car2', 0.0)",0,0,0,0,0
18,1.8,3.9779999999999998,"('car2', 0.0)",0,0,0,0,0
19,1.9,4.446,"('car2', 0.0)",0,0,0,0,0
20,2.0,4.9399999999999995,"('car2', 0.0)",0,0,0,0,0
21,2.1,5.459999999999999,"('car2', 0.0)",0,0,0,0,0
22,2.2,6.0059999999999985,"('car2', 0.0)",0,0,0,0,0
23,2.3,6.577999999999998,"('car2', 0.0)",0,0,0,0,0
24,2.4,7.175999999999997,"('car2', 0.0)",0,0,0,0,0
25,2.5,7.799999999999995,"('car2', 0.0)",0,0,0,0,0
26,2.6,8.449999999999996,"('car2', 0.0)",0,0,0,0,0
27,2.7,9.125999999999996,"('car2', 0.0)",0,0,0,0,0
28,2.8,9.827999999999996,"('car2', 0.0)",0,0,0,0,0
29,2.9,10.555999999999996,"('car2', 0.0)",0,0,0,0,0
30,3.0,11.309999999999997,"('car2', 0.0)",0,0,0,0,0
31,3.1,12.089999999999998,"('car2', 0.0)",0,0,0,0,0
32,3.2,12.895999999999999,"('car2', 0.0)",0,0,0,0,0
33,3.3,13.728,"('car2', 0.0)",0,0,0,0,0
34,3.4,14.586,"('car2', 0.0)",0,0,0,0,0
35,3.5,15.47,"('car2', 0.0)",0,0,0,0,0
36,3.6,16.380000000000003,"('car2', 0.0)",0,0,0,0,0
37,3.7,17.316000000000003,"('car2', 0.0)",0,0,0,0,0
38,3.8,18.278,"('car2', 0.0)",0,0,0,0,0
39,3.9,19.266,"('car2', 0.0)",0,0,0,0,0
40,4.0,20.28,"('car2', 0.0)",0,0,0,0,0
41,4.1,21.32,"('car2', 0.0)",0,1,1,440,439
42,4.2,22.385999999999996,"('car2', 0.0)",0,1,0,426,0
43,4.3,23.477999999999994,"('car2', 0.0)",0,1,0,428,0
44,4.4,24.595999999999997,"('car2', 0.0)",0,1,0,440,0
45,4.5,25.739999999999995,"('car2', 0.0)",0,1,0,426,0
46,4.6,26.90999999999999,"('car2', 0.0)",0,1,0,438,0
47,4.7,28.105999999999987,"('car2', 0.0)",0,1,0,438,0
48,4.8,29.32799999999999,"('car2', 0.0)",0,1,0,438,0
49,4.9,30.575999999999986,"('car2', 0.0)",0,1,0,438,0
50,5.0,31.849999999999987,"('car2', 0.0)",0,1,0,438,0
51,5.1,33.149999999999984,"('car2', 0.0)",0,1,0,438,0
52,5.2,34.475999999999985,"(None, None)",0,1,0,439,0
53,5.3,35.82799999999998,"(None, None)",0,1,0,440,0
54,5.4,37.20599999999998,"(None, None)",0,1,0,440,0
55,5.5,38.60999999999998,"(None, None)",0,1,0,440,0
56,5.6,40.02903124999998,"(None, None)",0,1,0,440,0
57,5.7,41.40306249999998,"(None, None)",0,1,0,440,0
58,5.8,42.73209374999998,"(None, None)",0,1,0,440,0
59,5.9,44.01612499999998,"(None, None)",0,1,0,439,0
60,6.0,45.255156249999985,"(None, None)",0,1,0,441,0
61,6.1,46.44918749999999,"(None, None)",0,1,0,441,0
62,6.2,47.669218749999985,"(None, None)",0,1,0,441,0
63,6.3,48.915249999999986,"(None, None)",0,1,0,440,0
64,6.4,50.187281249999984,"(None, None)",0,1,0,441,0
65,6.5,51.44975431034481,"(None, None)",0,1,0,440,0
66,6.6,52.66722737068964,"(None, None)",0,1,0,442,0
67,6.7,53.839700431034466,"(None, None)",0,1,0,440,0
68,6.8,54.96717349137929,"(None, None)",0,1,0,441,0
69,6.9,56.04964655172412,"(None, None)",0,1,0,440,0
70,7.0,57.08711961206895,"(None, None)",0,1,0,441,0
71,7.1,58.07959267241378,"(None, None)",0,1,0,440,0
72,7.2,59.02706573275861,"(None, None)",0,1,0,437,0
73,7.3,59.92953879310344,"(None, None)",0,1,0,439,0
74,7.4,60.78701185344827,"(None, None)",0,1,0,440,0
75,7.5,61.5994849137931,"(None, None)",0,1,0,440,0
76,7.6,62.366957974137925,"(None, None)",0,1,0,439,0
77,7.7,63.08943103448275,"(None, None)",0,1,0,440,0
78,7.8,63.76690409482758,"(None, None)",0,1,0,441,0
79,7.9,64.3993771551724,"(None, None)",0,1,0,441,0
80,8.0,65.05785021551723,"(None, None)",0,1,0,441,0
81,8.1,65.74232327586206,"(None, None)",0,1,0,438,0
82,8.2,66.45279633620689,"(None, None)",0,1,0,440,0
83,8.3,67.18926939655172,"(None, None)",0,1,0,439,0
84,8.4,67.95174245689654,"(None, None)",0,1,0,439,0
85,8.5,68.74021551724137,"(None, None)",0,1,0,438,0
86,8.6,69.5546885775862,"(None, None)",0,1,0,441,0
87,8.7,70.39516163793103,"(None, None)",0,1,0,440,0
88,8.8,71.2431436147869,"(None, None)",0,1,0,441,0
89,8.9,72.0911255916428,"(None, None)",0,1,0,425,0
90,9.0,72.93910756849867,"(None, None)",0,1,0,427,0
91,9.1,73.78708954535455,"(None, None)",0,1,0,426,0
92,9.2,74.63507152221042,"(None, None)",0,1,0,426,0
93,9.3,75.4830534990663,"(None, None)",0,1,0,425,0
94,9.4,76.33103547592219,"(None, None)",0,1,0,425,0
95,9.5,77.17901745277807,"(None, None)",0,1,0,426,0
96,9.6,78.05299942963396,"(None, None)",0,1,0,425,0
97,9.7,78.95298140648983,"(None, None)",0,1,0,427,0
98,9.8,79.8789633833457,"(None, None)",0,1,0,425,0
99,9.9,80.8309453602016,"(None, None)",0,1,0,425,0
100,10.0,81.80892733705747,"(None, None)",0,1,0,425,0
101,10.1,82.81290931391335,"(None, None)",0,1,0,427,0
102,10.2,83.84289129076923,"(None, None)",0,1,0,427,0
103,10.3,84.8988732676251,"(None, None)",0,1,0,426,0
104,10.4,85.98085524448099,"(None, None)",0,1,0,426,0
105,10.5,87.08883722133687,"(None, None)",0,1,0,426,0
106,10.6,88.22281919819275,"(None, None)",0,1,0,427,0
107,10.7,89.38280117504863,"(None, None)",0,1,0,426,0
108,10.8,90.56878315190451,"(None, None)",0,1,0,426,0
109,10.9,91.7807651287604,"(None, None)",0,1,0,426,0
110,11.0,93.01874710561627,"(None, None)",0,1,0,427,0
111,11.1,94.28272908247214,"(None, None)",0,1,0,426,0
112,11.2,95.57271105932803,"(None, None)",0,1,0,426,0
113,11.3,96.88869303618391,"(None, None)",0,1,0,426,0
114,11.4,98.23067501303979,"(None, None)",0,1,0,426,0
115,11.5,99.59865698989567,"(None, None)",0,1,0,425,0
116,11.6,100.99263896675154,"(None, None)",0,1,0,427,0
117,11.7,102.41262094360744,"(None, None)",0,1,0,426,0
118,11.8,103.85860292046331,"(None, None)",0,1,0,426,0
119,11.9,105.33058489731918,"(None, None)",0,1,0,426,0
120,12.0,106.80289360463522,"(None, None)",0,1,0,428,0
121,12.1,108.27520231195123,"(None, None)",0,1,0,427,0
122,12.2,109.74751101926725,"(None, None)",0,1,0,427,0
123,12.3,111.21981972658327,"(None, None)",0,1,0,426,0
124,12.4,112.6921284338993,"(None, None)",0,1,0,426,0
125,12.5,114.16443714121533,"(None, None)",0,1,0,426,0
126,12.6,115.63674584853135,"(None, None)",0,1,0,426,0
127,12.7,117.10905455584737,"(None, None)",0,1,0,427,0
128,12.8,118.5813632631634,"(None, None)",0,1,0,426,0
